
		SOrg.	SaTy	Sales Doc.	Sold-to	Name 1	Ship-to	Name 1	CustLoy	Foc.Cust	Territory	Created On	Typ	Material	Item Description	Order Qty	Corr.qty	ConfirmQty	SU	      BO value	Crcy	InitReqDt	promised	Mat.Av.Dt.	Dlv.Date	DS	DB	BOstatus	BO	   BO status changed	GM	unc.	Description	Shp. Cond.	Route	Req.dlv.dt
		3000	ZRO	7237340962	22198070	CONSTRUCCION Y MANTENIMIENTO GALU	22198070	CONSTRUCCION Y MANTENIMIENTO GALU			TMXCAM0103	18.03.2025	X6	2031655	Estator TE2-A_02 cpl emb.	       1	      1		PC	        67,28	MXN		21.03.2025		18.03.2025		Z3	Unproc	X	 20.03.2025 22:36:36		X	REPAIR PARTS	0Q	ZMXA18	18.03.2025
		3000	ZRO	7237340962	22198070	CONSTRUCCION Y MANTENIMIENTO GALU	22198070	CONSTRUCCION Y MANTENIMIENTO GALU			TMXCAM0103	18.03.2025	X6	428244	Porta escobillas 24V TE4-A22 01 juego	       1	      1		PC	       580,36	MXN		21.03.2025		18.03.2025		Z3	Unproc	X	 20.03.2025 22:36:36		X	REPAIR PARTS	0Q	ZMXA18	18.03.2025
		3000	ZRO	7237340962	22198070	CONSTRUCCION Y MANTENIMIENTO GALU	22198070	CONSTRUCCION Y MANTENIMIENTO GALU			TMXCAM0103	18.03.2025	X6	440906	Carcasa motor TE 2-A22 impreso	       1	      1		PC	        80,33	MXN		21.03.2025		18.03.2025		Z3	Unproc	X	 20.03.2025 22:36:36		X	REPAIR PARTS	0Q	ZMXA18	18.03.2025
		3000	ZRO	7237340962	22198070	CONSTRUCCION Y MANTENIMIENTO GALU	22198070	CONSTRUCCION Y MANTENIMIENTO GALU			TMXCAM0103	18.03.2025	X6	2031722	Interruptor TE2-A22_02 cpl emb.	       1	      1		PC	       332,56	MXN		21.03.2025		18.03.2025		Z3	Unproc	X	 20.03.2025 22:36:36		X	REPAIR PARTS	0Q	ZMXA18	18.03.2025
		8300	ZRO	7237340979	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	2160943	Veio de accionamento block set SIW 22T-A	       1	      1		PC	       297,84	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:22:47		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340979	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	408184	Motor SIW 22T-A set (CE)	       1	      1		PC	       160,22	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:22:47		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340979	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	329659	Kit eléctrico SI 22	       1	      1		PC	       113,41	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:22:47		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340982	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	X0	2136393	Bateria B 22/2.6 Li-ion	       1	      1		PC	     1.064,67	BRL				18.03.2025		Z3	Unproc	X	 21.03.2025 21:18:33		X	NURON	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340983	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	X6	442540	Caixa de engrenagem SIW 14-A 1/2"	       1	      1		PC	       188,89	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:21:16		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340983	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	2017328	Motor SID 18/22-A CE/ETL	       1	      1		PC	       196,40	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:21:16		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340983	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	2017325	Circuito impresso SIW 18/22-A	       1	      1		PC	       101,59	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:21:16		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340983	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	441780	Resguardo de protecção LED SID 14-A cpl	       1	      1		PC	        29,38	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:21:16		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		8300	ZRO	7237340983	21362620	MADAL PALFINGER S A	21362620	MADAL PALFINGER S A			TBR2010105	18.03.2025	PD	2017326	Interruptor  SI18/22-A	       1	      1		PC	        41,31	BRL		01.04.2025		18.03.2025		Z3	Unproc	X	 21.03.2025 17:21:16		X	REPAIR PARTS	0E	ZBR7K1	18.03.2025
		3000	ZRO	7237340984	15405344	PARAISO LOS CABOS	15405344	PARAISO LOS CABOS			TMXS015706	18.03.2025	X6	411616	Junta tórica 16X3.45	       2	      2		PC	        37,45	MXN				18.03.2025		Z3	Unproc	X	 25.03.2025 00:07:28		X	REPAIR PARTS	0E	ZMXA21	18.03.2025
		3000	ZRO	7237340984	15405344	PARAISO LOS CABOS	15405344	PARAISO LOS CABOS			TMXS015706	18.03.2025	X6	2051839	Mandril TE-C/TE 30	       1	      1		PC	     1.014,38	MXN				18.03.2025		Z3	Unproc	X	 25.03.2025 00:07:28		X	REPAIR PARTS	0E	ZMXA21	18.03.2025
		3000	ZRO	7237340984	15405344	PARAISO LOS CABOS	15405344	PARAISO LOS CABOS			TMXS015706	18.03.2025	X6	353690	Tapa cpl	       1	      1		PC	       605,56	MXN				18.03.2025		Z3	Unproc	X	 25.03.2025 00:07:28		X	REPAIR PARTS	0E	ZMXA21	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2018517	Cabeza de enjuague cpl emb.	       1	      1		PC	     1.848,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2006844	Escobilla de carbón 100-127V Service emb	       1	      1		PC	       262,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2379251	Cable de red GFCI USA 120V 20A	       1	      1		PC	     1.572,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2006906	Tapa de escobilla Left cpl	       1	      1		PC	     1.298,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2007038	Tapa de escobilla Right cpl	       1	      1		PC	     1.408,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2235981	Rotor 100-127V service packed	       1	      1		PC	     2.882,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2007250	Estator 100-127V Service embal.	       1	      1		PC	       986,00	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341007	31729966	CONCRETO LANZADO Y VIA	31729966	CONCRETO LANZADO Y VIA			TMXISAM101	18.03.2025	X6	2267590	Adaptador NEMA 5-20P / 5-15P	       1	      1		PC	     1.159,20	MXN		27.03.2025		18.03.2025		Z3	Unproc	X	 25.03.2025 00:25:36		X	REPAIR PARTS	0Q	ZMXA19	18.03.2025
		3000	ZRO	7237341051	18231535	HUMBERTO JOSE MARTINEZ ORTIZ	18231535	HUMBERTO JOSE MARTINEZ ORTIZ		X	TMXS015705	18.03.2025	X6	2093942	Juego de juntas TE 1000_02	       1	      1		PC	       464,10	MXN				19.03.2025		Z3	Unproc	X	 20.03.2025 21:34:46		X	REPAIR PARTS	0P	ZMX914	19.03.2025
		3000	ZRO	7237341051	18231535	HUMBERTO JOSE MARTINEZ ORTIZ	18231535	HUMBERTO JOSE MARTINEZ ORTIZ		X	TMXS015705	18.03.2025	X6	440606	Pantalla guardapolvo adel.	       1	      1		PC	       108,80	MXN				19.03.2025		Z3	Unproc	X	 20.03.2025 21:34:46		X	REPAIR PARTS	0P	ZMX914	19.03.2025
		3000	ZRO	7237341051	18231535	HUMBERTO JOSE MARTINEZ ORTIZ	18231535	HUMBERTO JOSE MARTINEZ ORTIZ		X	TMXS015705	18.03.2025	X6	364061	Mazo de cables MMI cpl	       1	      1		PC	       136,85	MXN				19.03.2025		Z3	Unproc	X	 20.03.2025 21:34:46		X	REPAIR PARTS	0P	ZMX914	19.03.2025
		3000	ZRO	7237341051	18231535	HUMBERTO JOSE MARTINEZ ORTIZ	18231535	HUMBERTO JOSE MARTINEZ ORTIZ		X	TMXS015705	18.03.2025	X6	330992	Junta tórica 32X12	       1	      1		PC	       142,80	MXN				19.03.2025		Z3	Unproc	X	 20.03.2025 21:34:46		X	REPAIR PARTS	0P	ZMX914	19.03.2025
		3000	ZRO	7237341051	18231535	HUMBERTO JOSE MARTINEZ ORTIZ	18231535	HUMBERTO JOSE MARTINEZ ORTIZ		X	TMXS015705	18.03.2025	X6	393592	Junta tórica 56X3	       1	      1		PC	        56,66	MXN				19.03.2025		Z3	Unproc	X	 20.03.2025 21:34:46		X	REPAIR PARTS	0P	ZMX914	19.03.2025
		8300	ORB	5800557	17165087	ESTALEIRO BRASFELS LTDA	31173679	ESTALEIRO BRASFELS LTDA		X	TBR3020108	19.03.2025	X0	2349159	Disco p/gradil X-FCM-R 32/37	      17	      2	        2	PAC	    12.400,00	BRL	20.03.2025	26.05.2025	19.03.2025	26.05.2025	A	ZB	Unproc	X	 19.03.2025 16:33:30	A		DX	UH	ZBRSG3	20.03.2025
		8300	ORB	5800557	17165087	ESTALEIRO BRASFELS LTDA	31173679	ESTALEIRO BRASFELS LTDA		X	TBR3020108	19.03.2025	X0	2349159	Disco p/gradil X-FCM-R 32/37		      4	        4	PAC	    24.800,00	BRL	20.03.2025	30.05.2025	26.03.2025	30.05.2025	A	ZB	Unproc	X	 19.03.2025 18:59:50	A		DX	UH	ZBRSG3	20.03.2025
		8300	ORB	5800557	17165087	ESTALEIRO BRASFELS LTDA	31173679	ESTALEIRO BRASFELS LTDA		X	TBR3020108	19.03.2025	X0	2349159	Disco p/gradil X-FCM-R 32/37		     11	       11	PAC	    68.200,00	BRL	20.03.2025	06.06.2025	02.04.2025	06.06.2025	A	ZB	Unproc	X	 19.03.2025 18:59:50	A		DX	UH	ZBRSG3	20.03.2025
		8300	ZBRT	529285115	31733615	LELIS ESPARTEL	31733616	LELIS ESPARTEL			TBRISAM102	19.03.2025	X5	2390114	Laser multilinhas PM 50MG-22 mala	       1	      1	        1	PC	     3.962,57	BRL	19.03.2025	02.06.2025	22.05.2025	02.06.2025	A		Unproc	X	 19.03.2025 19:29:28	A		Measuring	S0	ZBRSD3	19.03.2025
		8300	ZBRT	529285115	31733615	LELIS ESPARTEL	31733616	LELIS ESPARTEL			TBRISAM102	19.03.2025	X6	2163392	Mandibula de cravação NCR J D3O BULK	       1	      1	        1	PC	       759,12	BRL	19.03.2025	30.05.2025	21.05.2025	30.05.2025	A		Unproc	X	 19.03.2025 19:29:28	A		PTA Cordless	S0	ZBRSD3	19.03.2025
		8300	ZBRT	529285115	31733615	LELIS ESPARTEL	31733616	LELIS ESPARTEL			TBRISAM102	19.03.2025	X6	2337061	Manga antifogo CFS-MSL L 6x4"	       1	      1	        1	PC		BRL	19.03.2025	03.06.2025	23.05.2025	03.06.2025								Firestop	S0	ZBRSD3	19.03.2025
		8300	OR	574673610	23773076	MODEC SERVICOS DE PETROLEO DO	26207681	MODEC SERVICOS DE PETROLEO DO		X	TBR3020107	19.03.2025	X6	338725	Espuma anti-fogo CP 620 US	       2	      2	        2	PC	       872,96	BRL	19.03.2025	04.06.2025	31.03.2025	04.06.2025	A		Unproc	X	 19.03.2025 02:13:38	A		Firestop	UH	ZBRSG3	19.03.2025
		3000	OR	574673684	29680934	OPERADORA VALLARTA PARK	29680934	OPERADORA VALLARTA PARK			TMXS015507	19.03.2025	X6	2341054	Broca para taladro TE-C 1/4"-4"	       5	      5	        5	PC		MXN	24.03.2025	27.05.2025	16.05.2025	22.05.2025	A		Resolved		 21.03.2025 09:05:47	A		PTA Cordless	S1	ZMXA02	22.05.2025
		8300	OR	574673787	27280683	MRV PRIME LXIV INCORPORACOES LTDA	31375575	MRV PRIME LXIV INCORPORACOES LTDA		X	TBRAH00613	19.03.2025	X0	2123994	Prego para betão X-C 24 B3 MX	       5	      5	        5	PAC	     1.230,87	BRL	19.03.2025	09.04.2025	31.03.2025	09.04.2025	A		Unproc	X	 19.03.2025 08:45:04	A		DX	S0	ZBRSD7	19.03.2025
		8300	OR	574673787	27280683	MRV PRIME LXIV INCORPORACOES LTDA	31375575	MRV PRIME LXIV INCORPORACOES LTDA		X	TBRAH00613	19.03.2025	X0	2100958	Prego de gás X-C 39 G3 MX	       5	      5	        5	PAC	       829,03	BRL	19.03.2025	09.04.2025	31.03.2025	09.04.2025	A		Unproc	X	 19.03.2025 08:45:04	A		DX	S0	ZBRSD7	19.03.2025
		8300	OR	574673787	27280683	MRV PRIME LXIV INCORPORACOES LTDA	31375575	MRV PRIME LXIV INCORPORACOES LTDA		X	TBRAH00613	19.03.2025	X0	2100956	Prego de gás X-C 27 G3 MX	       5	      5	        5	PAC	       830,58	BRL	19.03.2025	09.04.2025	31.03.2025	09.04.2025	A		Unproc	X	 19.03.2025 08:45:04	A		DX	S0	ZBRSD7	19.03.2025
		8300	OR	574673787	27280683	MRV PRIME LXIV INCORPORACOES LTDA	31375575	MRV PRIME LXIV INCORPORACOES LTDA		X	TBRAH00613	19.03.2025	X0	2149989	Prego para betão X-C 36 B3 MX	       5	      5	        5	PAC	     1.456,86	BRL	19.03.2025	09.04.2025	31.03.2025	09.04.2025	A		Unproc	X	 19.03.2025 08:45:04	A		DX	S0	ZBRSD7	19.03.2025
		8750	OR	574674141	25007876	NUCLEOELECTRICA ARGENTINA SA	27971525	NUCLEOELECTRICA ARGENTINA SA		X	TAR0110503	19.03.2025	X6	434738	Sellador elástico cortafuego CFS-S SIL H	       2	      2	        2	PC	     4.672,51	USD	20.03.2025	13.08.2025	14.08.2025	21.08.2025	A		Unproc	X	 19.03.2025 11:09:15	A		Firestop	S1	ZAR020	20.03.2025
		8750	OR	574674141	25007876	NUCLEOELECTRICA ARGENTINA SA	27971525	NUCLEOELECTRICA ARGENTINA SA		X	TAR0110503	19.03.2025	X6	434739	Sellador elástico cortafuego CFS-S SIL H	       2	      2	        2	PC	     4.672,51	USD	20.03.2025	13.08.2025	14.08.2025	21.08.2025	A		Unproc	X	 19.03.2025 11:09:15	A		Firestop	S1	ZAR020	20.03.2025
		8300	OR	574674313	25694382	PRATICO ANDAIMES EIRELI	25694382	PRATICO ANDAIMES EIRELI			TBR2020606	19.03.2025	PD	330810	Anilha espaçadora	       1	      1	        1	PC	        15,87	BRL	20.03.2025	09.04.2025	31.03.2025	09.04.2025	A		Unproc	X	 19.03.2025 12:27:34	A		REPAIR PARTS	S0	ZBR7I1	20.03.2025
		8650	OR	574674326	29490750	CONSTRUCTORA REGION SUR SPA	29636602	HOSP DE LOS LAGOS REG-SUR (RL&R)		X	TCL3700016	19.03.2025	Y1	2300653	Sensores para hormigón HCS T1	     370	    370	      370	PC		CLP	31.12.2025	31.12.2025	22.12.2025	31.12.2025			Resolved		 20.03.2025 12:25:06			Anchors Chemical	S1	ZCL332	31.12.2025
		8650	OR	574674326	29490750	CONSTRUCTORA REGION SUR SPA	29636602	HOSP DE LOS LAGOS REG-SUR (RL&R)		X	TCL3700016	19.03.2025	Y1	2300653	Sensores para hormigón HCS T1	      50	     50	       50	PC		CLP	31.12.2026	31.12.2026	22.12.2026	31.12.2026			Resolved		 20.03.2025 12:25:06			Anchors Chemical	S1	ZCL332	31.12.2026
		8650	OR	574674336	28874036	CONSTRUCTORA DIEZ SPA	31336594	CONSTRUCTORA DIEZ SPA		X	TCL3100016	19.03.2025	X0	2411236	Anclaje tornillo KH-EZ 3/8"X3"	     300	    300	      300	PC	      456.660	CLP	20.03.2025	28.04.2025	23.04.2025	28.04.2025	A		Unproc	X	 19.03.2025 12:39:55	A		Anchors Mechanical	S1	ZCL123	20.03.2025
		8650	OR	574674404	28624927	PUENTES Y CALZADAS INFRAESTRUCTURAS	30795723	Grupo puentes Constitucion		X	TCL3900001	19.03.2025	X6	2094451	Vaso de impacto SI-SA 1/2" - 7/16" HEX	      15	     15	       15	PC	      472.500	CLP	20.03.2025	23.05.2025	08.04.2025	15.04.2025	A		Unproc	X	 19.03.2025 12:59:25	A		PTA Cordless	S1	ZCL332	20.03.2025
		8650	OR	574674479	17748607	CAVALLA CONSTRUCCIONES	17748607	CAVALLA CONSTRUCCIONES			TCL2700012	19.03.2025	X6	3546778	HIT-C F1554 Gr36 Z,3/4"x24" T45	       4	      4	        4	PC		CLP	20.03.2025	03.04.2025	01.04.2025	03.04.2025			Resolved		 24.03.2025 19:30:13			Anchors Chemical	SX	ZCL114	20.03.2025
		8650	OR	574674584	30981310	PROINGENIERIA SPA	30981310	PROINGENIERIA SPA		X	TCL3700018	19.03.2025	X0	2158085	Broca BS-F 52/450 SP-H abras	       6	      6	        6	PC		CLP	30.04.2025	30.04.2025	25.04.2025	30.04.2025	A		Resolved		 19.03.2025 18:36:02	A		Diamond Light	S1	ZCL114	30.04.2025
		8300	OR	574674616	31216376	CASA DA LOCACAO LARANJEIRAS	31216376	CASA DA LOCACAO LARANJEIRAS			TBR2020601	19.03.2025	X5	2429847	Ponteiro TE-S SM 36	       4	      4	        4	PC	       577,59	BRL	20.03.2025	16.04.2025	07.04.2025	16.04.2025	A		Unproc	X	 19.03.2025 14:03:07	A		PTA Cordless	S0	ZBRSD7	20.03.2025
		8650	OR	574675188	15917230	FERRETERIA Y MAQ.GEYGER SOC. LTDA.	15917230	FERRETERIA Y MAQ.GEYGER SOC. LTDA.		X	TCL2700015	19.03.2025	X6	2179718	Hoja sierra sable SP 23 10 (200) metal	     200	    200	      200	PC	      924.068	CLP	20.03.2025	16.05.2025	08.04.2025	09.04.2025	A		Unproc	X	 19.03.2025 16:27:49	A		PTA Cordless	S0	ZCL140	20.03.2025
		8300	OR	574675217	28468729	PETROLEO BRASILEIRO S A PETROBRAS	28471464	PETROLEO BRASILEIRO S A PETROBRAS		X	TBR3020108	19.03.2025	X0	2205247	L.blt set LB-SET-LN-AV-M6x12 A4	       2	      2	        2	PC	         4,38	BRL	20.03.2025	09.06.2025	03.04.2025	09.06.2025	A		Unproc	X	 19.03.2025 16:37:45	A		Oegland	UH	ZBRSG3	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X0	2150701	Disco de corte AC-D SP 115x1.0	     500	    500	      500	PC		USD	20.03.2025	11.06.2025	06.06.2025	11.06.2025			Resolved		 21.03.2025 18:26:36			PTA Cordless	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X6	2261148	Corona bimetal de aserrar 27mm-1 1/16" M		     21	       21	PC	       123,52	USD	20.03.2025	29.05.2025	06.06.2025	11.06.2025	A		Unproc	X	 19.03.2025 16:40:07	A		PTA Cordless	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X6	2261153	Corona bimetal de aserrar 35mm-1 3/8" Mu		     13	       13	PC	        87,28	USD	20.03.2025	29.05.2025	06.06.2025	11.06.2025	A		Unproc	X	 19.03.2025 16:40:07	A		PTA Cordless	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X6	2261158	Corona bimetal de aserrar 43mm-1 11/16"	      20	     20	       20	PC	       147,86	USD	20.03.2025	29.05.2025	06.06.2025	11.06.2025	A		Unproc	X	 19.03.2025 16:40:07	A		PTA Cordless	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X5	2038758	Adaptador para puntas S-BH M 50/2"	      50	      6	        6	PC	        65,35	USD	20.03.2025	24.03.2025	27.03.2025	01.04.2025	A		Unproc	X	 19.03.2025 16:40:07	A		Screw Fastening	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X5	2038758	Adaptador para puntas S-BH M 50/2"		     44	       44	PC	       479,23	USD	20.03.2025	29.05.2025	02.06.2025	05.06.2025	A		Unproc	X	 19.03.2025 16:40:07	A		Screw Fastening	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X6	2039216	Adaptador para puntas S-BH IMP 75/3" RM	      30	     30	       30	PC	       856,71	USD	20.03.2025	29.05.2025	02.06.2025	05.06.2025	A		Unproc	X	 19.03.2025 16:40:07	A		Screw Fastening	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X0	2150701	Disco de corte AC-D SP 115x1.0	     200	    200	      200	PC	       141,98	USD	20.03.2025	11.06.2025	06.06.2025	11.06.2025	A		Unproc	X	 21.03.2025 18:26:36	A		PTA Cordless	S1	ZAR24A	20.03.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X0	2150701	Disco de corte AC-D SP 115x1.0	     100	    100	      100	PC	        70,99	USD	15.04.2025	11.06.2025	06.06.2025	11.06.2025	A		Unproc	X	 21.03.2025 18:26:36	A		PTA Cordless	S1	ZAR24A	15.04.2025
		8750	OR	574675223	15911454	ELTROM S.R.L.	15911454	ELTROM S.R.L.		X	TAR0120102	19.03.2025	X0	2150701	Disco de corte AC-D SP 115x1.0	     200	    200	      200	PC	       141,98	USD	10.06.2025	11.06.2025	06.06.2025	11.06.2025	A		Unproc	X	 21.03.2025 18:26:36	A		PTA Cordless	S1	ZAR24A	10.06.2025
		3000	OR	574675375	27812745	HOLDING PREFABRICADOS	28576036	HOLDING PREFABRICADOS SA DE CV		X	TMXS015602	19.03.2025	X0	2365081	Llave impacto a bat. SIW 6AT-22 1/2'' ma	       5	      5	        5	PC		MXN	20.03.2025	14.04.2025	08.04.2025	14.04.2025		ZB	Resolved		 19.03.2025 20:04:01			NURON	S1	ZMXA02	14.04.2025
		8300	OR	574675415	28189589	LADEIRA - LOCACAO DE MAQUINAS	28911524	LADEIRA - LOCACAO DE MAQUINAS		X	TBR2020604	19.03.2025	X6	2131536	Laser rotativo PR 2-HS A12	       2	      2	        2	PC	    22.478,13	BRL	20.03.2025	04.04.2025	19.03.2025	04.04.2025	A		Unproc	X	 19.03.2025 18:04:46	A		Measuring	S0	ZBRSE3	20.03.2025
		3000	OR	574675451	15409019	URBANIZACIONES Y CONSTRUCCIONES	15409019	URBANIZACIONES Y CONSTRUCCIONES			TMXCAM0104	19.03.2025	X6	2253853	Atorn. tal. a batería SF 4H-22 caja		      1	        1	PC	     6.291,20	MXN	20.03.2025	13.05.2025	13.05.2025	19.05.2025	A		Unproc	X	 20.03.2025 09:06:21	A		NURON	S1	ZMXA05	20.03.2025
		3000	OR	574675465	29071349	MAGNO OBRAS DUPIFONT	31017745	MAGNO OBRAS DUPIFONT		X	TMXS012951	19.03.2025	X0	2141084	Clavo universal X-U 19 P8		  9.500	    9.500	PC	    39.898,69	MXN	20.03.2025	07.04.2025	31.03.2025	07.04.2025	A		Unproc	X	 19.03.2025 18:36:26	A		DX	ST	ZMX998	20.03.2025
		8300	OR	574675469	16895297	PETROLEO BRASILEIRO S A PETROBRAS	22062432	PETROLEO BRASILEIRO S A - UN-BC		X	TBR3020107	19.03.2025	X6	2148575	Limitador profundidade S-DG BT M8/15 Lon	       1	      1	        1	PC	     1.438,66	BRL	20.03.2025	25.07.2025	23.05.2025	25.07.2025	A		Unproc	X	 19.03.2025 18:39:26	A		Screw Fastening	UH	ZBRSG3	20.03.2025
		3000	OR	574675470	15417483	COTEMAR	26872281	COTEMAR S.A. DE C.V.		X	TMXS012302	19.03.2025	X6	2184473	Tuerca hexagonal M8 DIN 934 A4-70	     200	    200	      200	PC	     1.108,00	MXN	20.03.2025	29.05.2025	09.04.2025	16.04.2025	A		Unproc	X	 19.03.2025 18:40:39	A		Installation	S1	ZMXA06	20.03.2025
		8650	OR	574675483	15917684	FLEISCHMANN CHILE S.A.	31719843	BODEGA CAMPUS SANTANDER FLEISCHMANN		X	TCL3700020	19.03.2025	Y1	2268777	Escuadra reforzada AB-55x55x40-M10 PT HD	     744	    744	      744	PC		CLP	20.03.2025	20.06.2025	18.06.2025	20.06.2025			Resolved		 20.03.2025 13:31:52			Oegland	S0	ZCL140	20.06.2025
		8650	OR	574675483	15917684	FLEISCHMANN CHILE S.A.	31719843	BODEGA CAMPUS SANTANDER FLEISCHMANN		X	TCL3700020	19.03.2025	Y1	2273697	Tapa de viga MT-EC-70	     250	    250	      250	PC		CLP	20.03.2025	30.05.2025	28.05.2025	30.05.2025	A		Resolved		 20.03.2025 13:31:52	A		Installation MT	S0	ZCL140	30.05.2025
		8750	OR	574675491	31485346	ASOFARMA SOC ANONIMA INDUSTRIAL	31485346	ASOFARMA SOC ANONIMA INDUSTRIAL			TARISAM101	19.03.2025	X0	338725	Espuma cortafuego CP 620 US	      15	     15	       15	PC	 1.770.764,72	ARS	20.03.2025	14.05.2025	09.05.2025	14.05.2025	A		Unproc	X	 19.03.2025 19:00:36	A		Firestop	S1	ZAR013	20.03.2025
		8300	OR	574675506	25143879	ORIGINAL LOCACOES LTDA	29318710	ORIGINAL LOCACOES LTDA		X	TBR2020512	19.03.2025	X6	2005913	Junta	       1	      1	        1	PC	        49,23	BRL	20.03.2025	08.05.2025	30.04.2025	08.05.2025	A		Unproc	X	 19.03.2025 19:17:50	A		REPAIR PARTS	S0	ZBR7C4	20.03.2025
