13.09.2024                                                        Dynamic List Display                                                                                                                  1


		CoCd	Plnt	Material	SLoc	MvT	Mat. Doc.	Item	Pstng Date	  Qty in UnE	EUn	Material Description	PO	Movement Type Text	  Amount in LC	Quantity	Supplier	Rec	Mvt	Counter	TETy
		5241	8690	2253086	0597	101	5066983213	   1	23.07.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4537094558	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0525	101	5066958725	   1	19.07.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4537079067	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0520	101	5066881123	   1	11.07.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4537033374	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0539	101	5066460955	   1	30.05.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536794450	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0546	101	5066451574	   1	29.05.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536795128	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0585	101	5066421639	   1	27.05.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536778095	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0529	101	5066421617	   1	27.05.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536778087	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0580	101	5065778601	   1	21.03.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536420232	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253086	0534	101	5065564097	   1	01.03.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536290914	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2253086	8723	101	5067035938	   1	29.07.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253086	8733	101	5066845002	   1	08.07.2024	          2	PC	Cordless rotary hammer TE 4-22 case	4537009300	GR stock in transit	         0,00	      2		X	B		WE
		5211	8790	2253086	8701	101	5066168810	   1	29.04.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536637465	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253086	8702	101	5065793692	   1	22.03.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536428867	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253086	8722	101	5065307862	   1	06.02.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536139675	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253086	8703	101	5065167414	   1	23.01.2024	          1	PC	Cordless rotary hammer TE 4-22 case	4536070650	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253088	0263	101	5066437897	   1	28.05.2024	          1	PC	Cordless rotary hammer TE 4-22 box	4536787508	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253088	0218	101	5065167458	   1	23.01.2024	          2	PC	Cordless rotary hammer TE 4-22 box	4536070735	GR stock in transit	         0,00	      2		X	B		WE
		5251	3090	2253099	0199	301	4917949256	   5	05.08.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0171	301	4917949256	   6	05.08.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0254	301	4917842897	   1	31.07.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0132	301	4917842897	   2	31.07.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0217	301	4917804299	   1	31.07.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0105	301	4917804299	   2	31.07.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0245	301	4917498560	   2	23.07.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0217	301	4917498560	   1	23.07.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0144	301	4917390786	   1	22.07.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0217	301	4917390786	   2	22.07.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0193	301	4917155732	  11	15.07.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0181	301	4917155732	  12	15.07.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0218	101	5066896551	   1	12.07.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0179	101	5066833696	   1	05.07.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537002648	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0234	101	5066721582	   1	25.06.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536943320	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0125	101	5066460770	   1	30.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536788453	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0170	101	5066460769	   1	30.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0198	301	4914180629	   6	04.05.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0253	301	4914180629	   5	04.05.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0109	101	5066203122	   1	02.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536614761	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0273	301	4911298017	  12	27.02.2024	          1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253099	0134	301	4911298017	  11	27.02.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253099	0141	101	5065364550	   1	12.02.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536181980	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0218	101	5065063889	   1	12.01.2024	          1	PC	Cordl. combihammer TE 60-22 case	4535978989	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253099	0172	101	5065010446	   1	08.01.2024	          1	PC	Cordl. combihammer TE 60-22 case	4535985697	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2253099	0509	101	5067365464	   1	04.09.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537309466	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253099	0501	101	5067359735	   1	04.09.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537302020	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253099	0506	101	5066271914	   1	10.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536694176	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253099	0506	101	5066227914	   1	06.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536668975	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253099	0591	301	4911225384	   1	26.02.2024	-1	PC	Cordl. combihammer TE 60-22 case		TF tfr plnt to plnt	-910.874	-1					WA
		5241	8690	2253099	0501	101	5065441874	   1	20.02.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536220817	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253099	0591	101	5065441873	   1	20.02.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536220818	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2253099	8713	101	5067350173	   1	03.09.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537293057	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8723	101	5067036033	   1	29.07.2024	          1	PC	Cordl. combihammer TE 60-22 case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8744	101	5066435877	   1	28.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536778487	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8703	101	5066351320	   1	20.05.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536735639	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8734	101	5065476627	   1	22.02.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536238909	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8714	101	5065429964	   1	19.02.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536212077	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253099	8732	101	5065222666	   1	29.01.2024	          1	PC	Cordl. combihammer TE 60-22 case	4536093365	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0181	301	4919458497	  11	12.09.2024	-1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253115	0275	301	4919458497	  12	12.09.2024	          1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253115	0170	101	5067379802	   1	05.09.2024	          1	PC	Cordl. combihammer TE 30-22 case	4537311835	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0275	301	4918423017	   5	19.08.2024	-1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253115	0181	301	4918423017	   6	19.08.2024	          1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253115	0218	101	5066896550	   1	12.07.2024	          1	PC	Cordl. combihammer TE 30-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0205	101	5066202867	   1	02.05.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536654663	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0275	101	5066012399	   1	15.04.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536534065	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0234	101	5065929946	   1	05.04.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536502363	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0112	101	5065876372	   1	01.04.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536439776	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0273	301	4911298017	  14	27.02.2024	          1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253115	0134	301	4911298017	  13	27.02.2024	-1	PC	Cordl. combihammer TE 30-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253115	0113	101	5065352388	   1	10.02.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536158113	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0160	101	5065254509	   1	31.01.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536110606	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253115	0218	101	5065063885	   1	12.01.2024	          1	PC	Cordl. combihammer TE 30-22 case	4535978989	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2253115	0516	101	5067243746	   1	22.08.2024	          1	PC	Cordl. combihammer TE 30-22 case	4537241755	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253115	0542	101	5066602719	   1	13.06.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536877180	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253115	0530	101	5066421643	   1	27.05.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536778105	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2253115	0536	101	5066329118	   1	16.05.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536726545	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2253115	8723	101	5067036032	   1	29.07.2024	          1	PC	Cordl. combihammer TE 30-22 case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253115	8712	101	5066662472	   1	19.06.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536902511	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253115	8710	101	5066182733	   1	30.04.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536646497	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253115	8702	101	5066167317	   1	29.04.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536637447	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253115	8705	101	5065293326	   1	05.02.2024	          1	PC	Cordl. combihammer TE 30-22 case	4536138595	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253769	0145	301	4919466639	   7	13.09.2024	-1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253769	0262	301	4919466639	   8	13.09.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253769	0255	301	4917937193	   2	03.08.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253769	0194	301	4917937193	   1	03.08.2024	-1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253769	0203	301	4917611095	  41	25.07.2024	-1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253769	0149	301	4917611095	  42	25.07.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253769	0203	301	4914068774	  44	30.04.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253769	0131	301	4914068774	  43	30.04.2024	-1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253769	0187	301	4910775212	   1	15.02.2024	-1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253769	0131	301	4910775212	   2	15.02.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253769	0173	101	5065269240	   1	01.02.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4536110129	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253769	0218	101	5065063887	   1	12.01.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4535978989	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253769	8723	101	5067036029	   1	29.07.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253769	8714	101	5066832663	   1	05.07.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4537002637	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253769	8702	101	5066167320	   1	29.04.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4536637447	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253769	8707	101	5065507513	   1	26.02.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4536262612	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2253769	8722	101	5065307633	   1	06.02.2024	          1	PC	Batt.-actuated tool BX 3-L-22 case	4536139675	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0209	101	5067366417	   1	04.09.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4537301991	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0108	101	5067337485	   1	02.09.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4537264097	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0192	101	5067336464	   1	02.09.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4537284796	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0260	101	5066960807	   1	19.07.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4537079955	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0190	301	4916640014	  23	03.07.2024	-1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253770	0111	301	4916640014	  24	03.07.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253770	0103	301	4916512624	   4	28.06.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253770	0209	301	4916512624	   3	28.06.2024	-1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253770	0181	301	4916206344	   2	22.06.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2253770	0275	301	4916206344	   1	22.06.2024	-1	PC	Batt.-actuated tool BX 3-ME-22 case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2253770	0245	101	5066489801	   1	03.06.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536813682	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0170	101	5066451193	   1	29.05.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0177	101	5066422077	   1	27.05.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536778080	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0200	101	5066381155	   1	22.05.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536754130	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0185	101	5066254085	   1	08.05.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536669898	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0275	101	5066012400	   1	15.04.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536534065	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2253770	0190	101	5065956644	   1	09.04.2024	          1	PC	Batt.-actuated tool BX 3-ME-22 case	4536511408	GR stock in transit	         0,00	      1		X	B		WE
