27.03.2025			                                                                                                                                  Inbound deliveries per HAG invoices (extended 2)																													  1


		Doc. No.		Shipment	Purch.Doc.	 Item	Material	Material Description	Plnt	SLoc	    PO Quantity	OUn	OUn	  Item	Delivery	Reference	Supplier	POrg	PGr	Vendor	ShPt	Deliv.Date	Doc. Date	Ext. Order Pos	Ext. Order Number	Suppl.Vndr	TrackingNo	Reservation	Reservation item	Reservation order date	Diff.days
		4051571037		10932445	4538354243	00004	2199327	Hammer drill bit TE-Y 1" x 13"	3000	0001	             9	PC	PC	000040	681959715	58326824	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0080	56555962	HLI0550	D914122010	0013914122	            0010	11.03.2025	       0
		4051571083		10932459	4538356187	00002	2152385	Multi line laser PM 40-MG	3000	0001	             4	PC	PC	000020	681961355	43268826	1000415	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56554641	1000415	D911604005	0013911604	            0005	11.03.2025	       0
		4051571083		10932459	4538356188	00002	2291190	Cordl. imp. wrench SIW 4AT-22 1/2" box	3000	0001	             3	PC	PC	000020	681961356	43268824	1000415	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56555964	1000415	D914122012	0013914122	            0012	11.03.2025	       0
		4051571034		10932392	4538358136	00004	2256702	Cordless rotary hammer TE 2-22 box	3000	0001	             1	PC	PC	000040	681962702	56400041102	HAT0564	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56554675	HAT0564	D911280008	0013911280	            0008	11.03.2025	       0
		4051571314		10935231	4538359361	00002	2070392	Impact socket SI-S 1/2"-17 L	8650	0001	             6	PC	PC	000020	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56554349	HLI0550	D909108001	0013909108	            0001	10.03.2025	       0
		4051571035		10932458	4538363527	00002	2007057	Cartridge holder HIT-CB 500	3000	0001	           100	PC	PC	000020	681967632	43263443	1000415	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56556194	1000415	D914512001	0013914512	            0001	12.03.2025	       0
		4051572842		10943751	4538390639	00002	2256702	Cordless rotary hammer TE 2-22 box	8650	0001	             2	PC	PC	000020	681988261	56400041770	HAT0564	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56559736	HAT0564	D919713001	0013919713	            0001	14.03.2025	       0
		4051572846		10944259	4538390655	00003	282341	Quick-release chuck TE 16/TE 30	8650	0001	             4	PC	PC	000030	681988271	58331134	HLI0550	8650	CL1	9999	8650	12.05.2025	24.03.2025	0050	56560496	HLI0550	D920793007	0013920793	            0007	14.03.2025	       0
		4051573203		10947094	4538391177	00002	411215	Hammer drill bit TE-CX (12) L1 set	3000	0001	             2	PC	PC	000020	681988725	58331930	HLI0550	3000	MX1	9999	3000	10.04.2025	24.03.2025	0020	56566679	HLI0550	D933868003	0013933868	            0003	20.03.2025	       0
		4051573388		10948004	4538398602	00002	2288374	Pipe strap MP-US 115 4" OC	8650	0001	            20	PC	PC	000020	681994447	56400042296	HAT0564	8650	CL1	9999	8650	04.04.2025	25.03.2025	0030	56567098	HAT0564	D933871022	0013933871	            0022	20.03.2025	       0
		4051546164		10740681	4537962177	00002	338725	Firestop foam CP 620 US	3000	0001	           180	PC	PC	000020	681647972	58269762	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56459044	HLI0550	D699338003	0013699338	            0003	27.11.2024	       0
		4051546145		10740674	4537962213	00005	2022681	Frame anchor HRD-CR 8x60	3000	0001	           150	PC	PC	000050	681648008	42971399	1000415	3000	MX1	9999	3000	04.04.2025	08.01.2025	0020	56485701	1000415	D755278003	0013755278	            0003	30.12.2024	       0
		4051546213		10740676	4537962230	00002	2254883	Cordl. ham. dr. driver SF 6H-22 case	3000	0001	            16	PC	PC	000020	681648025	42979529	1000415	3000	MX1	9999	3000	04.04.2025	08.01.2025	0020	56484266	1000415	D753149005	0013753149	            0005	24.12.2024	       0
		4051551484		10788910	4538037292	00005	2007057	Cartridge holder HIT-CB 500	3000	0001	           100	PC	PC	000050	681707426	43032368	1000415	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56498736	1000415	D790069001	0013790069	            0001	16.01.2025	       0
		4051552884		10798851	4538061514	00002	2333283	Battery charger C 6-22 220V box	8650	0001	            88	PC	PC	000020	681727074	43055784	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0020	56418581	1000415	D611828020	0013611828	            0020	21.10.2024	      92
		4051555906		10822457	4538114757	00002	2163394	Crimping jaw NCR J SU BULK	3000	0001	             1	PC	PC	000020	681769935	43089380	1000415	3000	MX1	9999	3000	09.05.2025	05.02.2025	0010	56514225	1000415	D818867002	0013818867	            0002	31.01.2025	       0
		4051555913		10822459	4538114771	00002	2254883	Cordl. ham. dr. driver SF 6H-22 case	3000	0001	            16	PC	PC	000020	681769943	43092945	1000415	3000	MX1	9999	3000	09.05.2025	05.02.2025	0030	56511635	1000415	D815106021	0013815106	            0021	29.01.2025	       0
		4051557426		10832352	4538138770	00002	2159810	Water collector sys DD-WCS-67	8750	0001	             1	PC	PC	000020	681789122	43109976	1000415	8750	L05	9999	8750	09.04.2025	10.02.2025	0010	56514068	1000415	D818744003	0013818744	            0003	30.01.2025	       0
		4051557428		10832394	4538138781	00002	2207456	Dia. polishing disc 130 SPX (30) G.100	8750	0001	           120	PC	PC	000020	681789129	43107550	1000415	8750	L05	9999	8750	09.04.2025	10.02.2025	0020	56478951	1000415	D742272014	0013742272	            0014	17.12.2024	      28
		4051557439		10832407	4538140480	00003	2404223	Rebar flush cutter NRC 6-22 case	8650	0001	             2	PC	PC	000030	681790400	56400035052	HAT0564	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56506289	HAT0564	D803762001	0013803762	            0001	22.01.2025	       0
		4051557430		10832395	4538143095	00004	2123384	Injectable mortar HIT-RE 100/500/1	8750	0001	            20	PC	PC	000040	681792734	58297477	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0060	56484198	HLI0550	D753009009	0013753009	            0009	23.12.2024	      56
		4051557431		10832399	4538143109	00002	433790	Hammer drill bit TE-CX 6/22	8750	0001	            15	PC	PC	000020	681792749	58297378	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0010	56518087	HLI0550	D832363002	0013832363	            0002	04.02.2025	       0
		4051557431		10832399	4538143109	00003	213950	Twist drill bit HSS 2-8 (6) set	8750	0001	             1	PC	PC	000030	681792749	58297378	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0020	56518087	HLI0550	D832363003	0013832363	            0003	04.02.2025	       0
		4051561089		10855146	4538195902	00003	2156391	High performance nail X-P 24 B3 MX BULK	3000	0001	        36.000	PC	PC	000030	681834098	58305458	HLI0550	3000	MX1	9999	3000	12.05.2025	19.02.2025	0030	56521554	HLI0550	D837677028	0013837677	            0028	07.02.2025	       0
		4051561083		10855143	4538196412	00003	2182583	Accessory kit VC box	3000	0001	             1	PC	PC	000030	681834411	43152340	1000415	3000	MX1	9999	3000	12.05.2025	19.02.2025	0020	56527364	1000415	D850559002	0013850559	            0002	13.02.2025	       0
		4051561087		10855145	4538196429	00003	2254883	Cordl. ham. dr. driver SF 6H-22 case	3000	0001	             8	PC	PC	000030	681834425	43149334	1000415	3000	MX1	9999	3000	12.05.2025	19.02.2025	0010	56523620	1000415	D841122001	0013841122	            0001	10.02.2025	       0
		4051561087		10855145	4538196429	00004	2322752	Combilaser PM 20-CG A12	3000	0001	             1	PC	PC	000040	681834425	43149334	1000415	3000	MX1	9999	3000	12.05.2025	19.02.2025	0030	56527364	1000415	D850559005	0013850559	            0005	13.02.2025	       0
		4051562633		10867228	4538222553	00002	2100958	Gas nail X-C 39 G3 MX	8650	0001	         8.400	PC	PC	000020	681855412	43169908	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0010	56486986	1000415	D752997015	0013752997	            0015	23.12.2024	      42
		4051562630		10867229	4538223786	00003	2365716	Cordl. metal screwdr. ST 2000-22 case	8650	0001	             1	PC	PC	000030	681856524	56400037118	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0040	56532077	HAT0564	D861292012	0013861292	            0012	18.02.2025	       0
		4051562998		10869794	4538224324	00002	2341082	Hammer drill bit TE-C 1/2"-6" MP8	3000	0001	            24	PC	PC	000020	681856888	58310047	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0030	56530017	HLI0550	D854341003	0013854341	            0003	14.02.2025	       0
		4051562998		10869794	4538224324	00003	2341103	Hammer drill bit TE-CX 1/2"-8" MP8	3000	0001	            40	PC	PC	000030	681856888	58310047	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0040	56530017	HLI0550	D854341004	0013854341	            0004	14.02.2025	       0
		4051565731		10888255	4538266999	00003	2150730	Cutting disc AC-D SPX 150x1.2	3000	0001	            25	PC	PC	000030	681890276	58316236	HLI0550	3000	MX1	9999	3000	07.04.2025	03.03.2025	0030	56541537	HLI0550	D878417003	0013878417	            0003	25.02.2025	       0
		4051565873		10888548	4538279225	00002	2251363	Battery pack B 22-255 Li-ion	3000	0001	            27	PC	PC	000020	681899842	43212246	1000415	3000	MX1	9999	3000	12.05.2025	05.03.2025	0020	56504701	1000415	D801001003	0013801001	            0003	21.01.2025	-8
		4051565875		10888549	4538279235	00002	2207454	Dia. polishing disc 130 SPX (6) G.200	3000	0001	             6	PC	PC	000020	681899852	43213004	1000415	3000	MX1	9999	3000	12.05.2025	05.03.2025	0050	56535330	1000415	D867082001	0013867082	            0001	20.02.2025	       0
		4051566529		10894689	4538281105	00002	2151588	Hammer drill bit TE-CX 14/27 MP8	8750	0001	            16	PC	PC	000020	681901323	58317593	HLI0550	8750	L09	9999	8750	01.04.2025	05.03.2025	0050	56525718	HLI0550	D847889005	0013847889	            0005	11.02.2025	       0
		4051566529		10894689	4538281105	00003	2206617	Hammer drill bit TE-CX 20/32	8750	0001	            15	PC	PC	000030	681901323	58317593	HLI0550	8750	L09	9999	8750	01.04.2025	05.03.2025	0070	56525718	HLI0550	D847889007	0013847889	            0007	11.02.2025	       0
		4051567708		10911431	4538305303	00002	2252534	Cordl. crimper NUN 54-22 case	8750	0001	             2	PC	PC	000020	681921108	43233693	1000415	8750	L15	9999	8750	07.05.2025	10.03.2025	0030	56478805	1000415	D741513007	0013741513	            0007	00.00.0000	       0
		4051567710		10911433	4538305328	00002	2123993	Concrete nail X-C 20 B3 MX	8750	0001	        18.000	PC	PC	000020	681921139	43229910	1000415	8750	L04	9999	8750	07.05.2025	10.03.2025	0010	56521551	1000415	D837678003	0013837678	            0003	07.02.2025	       0
		4051567701		10910746	4538305422	00003	386407	Resid. pipe ring MP-HI 31-38 M8/M10	8650	0001	            25	PC	PC	000030	681921280	43234817	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56545745	1000415	D885962008	0013885962	            0008	28.02.2025	       0
		4051567706		10910748	4538305449	00002	2123993	Concrete nail X-C 20 B3 MX	8650	0001	        96.000	PC	PC	000020	681921292	43229786	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0030	56535377	1000415	D866610019	0013866610	            0019	20.02.2025	       0
		4051567783		10911428	4538307159	00005	2273643	Channel end cap MT-EC-40/50	8650	0001	           200	PC	PC	000050	681922785	58320015	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0030	56545939	HLI0550	D885962018	0013885962	            0018	28.02.2025	       0
		4051567723		10911419	4538307888	00002	2228628	Reciprocating saw SR 30 220V case	8750	0001	             4	PC	PC	000020	681923560	56400039660	HAT0564	8750	L08	9999	8750	07.05.2025	10.03.2025	0010	56525738	HAT0564	D847992002	0013847992	            0002	11.02.2025	       0
		4051568309		10916056	4538310126	00006	2122301	Hammer drill bit TE-YX 22/32 MP4	3000	0001	             4	PC	PC	000060	681925649	58321264	HLI0550	3000	MX1	9999	3000	28.03.2025	10.03.2025	0070	56552695	HLI0550	D905351007	0013905351	            0007	07.03.2025	       0
		1209005586		10928417	4538344513	00004	2210178	Ultimate exp anc KB-TZ2 1/4x2 1/2 SS304	3000	0001	         1.200	PC	PC	000040	681952206	43263696	4601	3000	MX1	4601	3000	27.03.2025	14.03.2025	0010	56511446	4601	D814944001	0013814944	            0001	28.01.2025	      11
		4051570765		10932066	4538350161	00003	2341101	Hammer drill bit TE-CX 5/8"-18"	3000	0001	             5	PC	PC	000030	681956817	58326610	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0010	56553919	HLI0550	D907773001	0013907773	            0001	10.03.2025	       0
		4051571037		10932445	4538354243	00005	2341107	Hammer drill bit TE-CX Set (6) M4 GC	3000	0001	             1	PC	PC	000050	681959715	58326824	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0100	56555962	HLI0550	D914122013	0013914122	            0013	11.03.2025	       0
		4051571314		10935231	4538359361	00003	2072848	Twist drill bit  HSS Co 1-10 (19) set	8650	0001	             1	PC	PC	000030	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0020	56554349	HLI0550	D909108002	0013909108	            0002	10.03.2025	       0
		4051571314		10935231	4538359361	00004	2151591	Hammer drill bit TE-CX 16/27 MP8	8650	0001	             8	PC	PC	000040	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0030	56554349	HLI0550	D909108003	0013909108	            0003	10.03.2025	       0
		4051572844		10943854	4538389239	00003	2400065	Double adhesive tape AI T320 3M TaS	8650	0001	           200	PC	PC	000030	681987082	43295490	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0020	56562493	1000415	D927394003	0013927394	            0003	18.03.2025	       0
		4051572842		10943751	4538390639	00003	2365716	Cordl. metal screwdr. ST 2000-22 case	8650	0001	             9	PC	PC	000030	681988261	56400041770	HAT0564	8650	CL1	9999	8650	12.05.2025	24.03.2025	0020	56560639	HAT0564	D920885005	0013920885	            0005	15.03.2025	       0
		4051573203		10947094	4538391177	00003	2072848	Twist drill bit  HSS Co 1-10 (19) set	3000	0001	             2	PC	PC	000030	681988725	58331930	HLI0550	3000	MX1	9999	3000	10.04.2025	24.03.2025	0030	56566679	HLI0550	D933868004	0013933868	            0004	20.03.2025	       0
		4051546213		10740676	4537962236	00002	260351	Impact anchor HPS-1 6/25x50	3000	0001	           100	PC	PC	000020	681648031	42981936	1000415	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56485701	1000415	D755278001	0013755278	            0001	30.12.2024	       0
		4051546150		10740521	4537963495	00002	2315443	Cordl. circular saw SC 6ML-22 case	3000	0001	             7	PC	PC	000020	681649159	56400030447	HAT0564	3000	MX1	9999	3000	04.04.2025	08.01.2025	0030	56430658	HAT0564	D635032018	0013635032	            0018	31.10.2024	      21
		4051546150		10740521	4537963496	00003	437867	Cordl. metal screwdr. ST 1800-A22 case	3000	0001	             1	PC	PC	000030	681649160	56400030591	HAT0564	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56478957	HAT0564	D742270004	0013742270	            0004	00.00.0000	       0
		4051551577		10788904	4538036534	00002	2184368	Channel connector MQN-C	3000	0001	         2.400	PC	PC	000020	681706848	58281984	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0020	56484243	HLI0550	D749769004	0013749769	            0004	24.12.2024	       0
		4051551577		10788904	4538036535	00002	2184368	Channel connector MQN-C	3000	0001	           900	PC	PC	000020	681706849	58281982	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0020	56484243	HLI0550	D749769004	0013749769	            0004	24.12.2024	       0
		4051551577		10788904	4538036536	00002	283507	Sheet metal nail X-ENP-19 L15MX	3000	0001	         1.000	PC	PC	000020	681706850	58282302	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56497368	HLI0550	D785953001	0013785953	            0001	15.01.2025	       0
		4051551577		10788904	4538036535	00004	283507	Sheet metal nail X-ENP-19 L15MX	3000	0001	         3.000	PC	PC	000040	681706849	58281982	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56497368	HLI0550	D785953001	0013785953	            0001	15.01.2025	       0
		4051551490		10788912	4538037298	00005	228334	Conduit clip X-EMTC 3/8" MX	3000	0001	         3.200	PC	PC	000050	681707429	43035903	1000415	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56501203	1000415	D793485004	0013793485	            0004	00.00.0000	       0
		4051551477		10788725	4538038665	00002	2253057	Cordless rotary hammer TE 6-22 case	3000	0001	            13	PC	PC	000020	681708569	56400032183	HAT0564	3000	MX1	9999	3000	05.04.2025	22.01.2025	0040	56497367	HAT0564	D785953019	0013785953	            0019	15.01.2025	       0
		4051552886		10798852	4538061534	00002	2272066	Angle connector MT-C-GL OC	8650	0001	            20	PC	PC	000020	681727094	43053418	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0010	56503009	1000415	D798363008	0013798363	            0008	20.01.2025	       0
		4051555959		10822443	4538114697	00002	2383883	Inspection card S-IC BT	3000	0001	            15	PC	PC	000020	681769897	58294030	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0060	56512784	HLI0550	D816685008	0013816685	            0008	29.01.2025	       0
		4051555913		10822459	4538114771	00003	2253853	Cordl. drill driver SF 4H-22 box	3000	0001	             5	PC	PC	000030	681769943	43092945	1000415	3000	MX1	9999	3000	09.05.2025	05.02.2025	0010	56515121	1000415	D820147004	0013820147	            0004	31.01.2025	       0
		4051557428		10832394	4538138781	00003	2207455	Dia. polishing disc 130 SPX (30) G.200	8750	0001	            30	PC	PC	000030	681789129	43107550	1000415	8750	L05	9999	8750	09.04.2025	10.02.2025	0010	56490655	1000415	D766799003	0013766799	            0003	06.01.2025	      28
		4051557446		10832406	4538138858	00002	2365081	Cordl. imp. wrench SIW 6AT-22 1/2'' case	8650	0001	             9	PC	PC	000020	681789249	43104961	1000415	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56513139	1000415	D816217001	0013816217	            0001	30.01.2025	       0
		4051557439		10832407	4538140475	00002	2232909	Cordl. circular saw SC 30WR-22 case	8650	0001	             6	PC	PC	000020	681790398	56400034937	HAT0564	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56516493	HAT0564	D827473002	0013827473	            0002	03.02.2025	       2
		4051557430		10832395	4538143095	00005	2123384	Injectable mortar HIT-RE 100/500/1	8750	0001	            20	PC	PC	000050	681792734	58297477	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0060	56484198	HLI0550	D753009009	0013753009	            0009	23.12.2024	      56
		4051562633		10867228	4538222553	00003	2273681	Angle MT-FA-G M10 3/8 OC fixation	8650	0001	           780	PC	PC	000030	681855412	43169908	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0010	56521526	1000415	D837312011	0013837312	            0011	06.02.2025	       0
		4051562634		10867226	4538223329	00002	2117883	Cutting disc SP-T 115/22 (6) univ	8650	0001	             6	PC	PC	000020	681856010	58309150	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0240	56487676	HLI0550	D763427001	0013763427	            0001	03.01.2025	      14
