13.09.2024                          Dynamic List Display                                                                                   1


	ShPt	Plnt	SLoc	Delivery	Material	Item Description	 Dlv.Qty	BUn	Supplier Name	OPS	WM	GM	Deliv.date
	3000	3000	0001	680920053	2238581	Vaso diamantado DG-CW 180/7" P (2) univ	     12	PC	HILTI			A	24.09.2024
	8330	8330	0001	681106508	2238581	Disco de desbaste diamantado DG-CW 180/7	     24	PC	HILTI			A	22.10.2024
	8330	8330	0001	681137030	2238581	Disco de desbaste diamantado DG-CW 180/7	     18	PC	HILTI			A	29.10.2024
	8330	8330	0001	681137031	2238581	Disco de desbaste diamantado DG-CW 180/7	     24	PC	HILTI			A	29.10.2024
	3000	3000	0001	680979490	2238589	Vaso diamantado DG-CW 125/5" SPX univ	      2	PC	HILTI			A	02.10.2024
	8650	8650	0001	681047864	2238589	Vaso diamantado DG-CW 125/5" SPX univ	     56	PC	HILTI			A	30.09.2024
	8650	8650	0001	681106388	2238589	Vaso diamantado DG-CW 125/5" SPX univ	     32	PC	HILTI			A	14.10.2024
	8650	8650	0001	681106395	2238589	Vaso diamantado DG-CW 125/5" SPX univ	     24	PC	HILTI			A	14.10.2024
	8750	8750	0001	681048698	2238594	Desbastadora de diamante DGH 150 230V	      1	PC	HILTI			A	16.10.2024
	3000	3000	0001	681000379	2239267	Cubierta OS FOE- CO-TE-150 R300 FRP	      1	PC	HILTI			A	07.08.2024
	3000	3000	0001	680792644	2239885	Taladro con diamante DD 150-U 120V	      6	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792645	2239885	Taladro con diamante DD 150-U 120V	      6	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792688	2240605	Sierra de sable a batería SR 4-22 maletí	      1	PC	HILTI			A	13.09.2024
	8330	8330	0001	680907508	2240605	Serra de sabre a bateria SR 4-22 mala	      3	PC	HILTI			A	11.09.2024
	3000	3000	0001	680920070	2240605	Sierra de sable a batería SR 4-22 maletí	      1	PC	HILTI			A	24.09.2024
	8650	8650	0001	680996039	2240605	Sierra de sable a batería SR 4-22 maletí	      1	PC	HILTI			A	23.09.2024
	3000	3000	0001	681036372	2240605	Sierra de sable a batería SR 4-22 maletí	      1	PC	HILTI			A	09.10.2024
	3000	3000	0001	680922136	2240609	Sierra de sable a batería SR 6-22 maletí	      4	PC	HILTI			A	24.09.2024
	8650	8650	0001	680998184	2240609	Sierra de sable a batería SR 6-22 maletí	      8	PC	HILTI			A	23.09.2024
	3000	3000	0001	681089125	2240609	Sierra de sable a batería SR 6-22 maletí	      4	PC	HILTI			A	23.10.2024
	8650	8650	0001	681106370	2240609	Sierra de sable a batería SR 6-22 maletí	      4	PC	HILTI			A	14.10.2024
	8650	8650	0001	681106373	2240609	Sierra de sable a batería SR 6-22 maletí	      8	PC	HILTI			A	14.10.2024
	3000	3000	0001	681152279	2240609	Sierra de sable a batería SR 6-22 maletí	      4	PC	HILTI			A	06.11.2024
	8650	8650	0001	206230999	2241416	Atorn. tal. a batería SFE 2-A12 maletín	      4	PC	HILTI			A	29.03.2024
	8750	8750	0001	680937823	2241416	Atorn. tal. a batería SFE 2-A12 maletín	      1	PC	HILTI			A	18.09.2024
	3000	3000	0001	681088769	2241416	Atorn. tal. a batería SFE 2-A12 maletín	      4	PC	HILTI			A	23.10.2024
	3000	3000	0001	681151162	2241416	Atorn. tal. a batería SFE 2-A12 maletín	      6	PC	HILTI			A	06.11.2024
	3000	3000	0001	681028773	2241622	Tuerca hexagonal NU-HX-M8 A4	 13.300	PC	HILTI			A	18.09.2024
	8330	8330	0001	680902308	2241678	Anilha WA-Ø16x1.6-M8 A4	  3.000	PC	HILTI			A	02.10.2024
	3000	3000	0001	681028773	2241678	Arandela WA-Ø16x1.6-M8 A4	 13.000	PC	HILTI			A	18.09.2024
	8330	8330	0001	681043083	2241678	Anilha WA-Ø16x1.6-M8 A4	  1.500	PC	HILTI			A	16.10.2024
	8330	8330	0001	681111974	2241678	Anilha WA-Ø16x1.6-M8 A4	  4.032	PC	HILTI			A	30.10.2024
	8330	8330	0001	681163253	2241678	Anilha WA-Ø16x1.6-M8 A4	     90	PC	HILTI			A	14.11.2024
	8330	8330	0001	681163281	2241678	Anilha WA-Ø16x1.6-M8 A4	    600	PC	HILTI			A	14.11.2024
	8330	8330	0001	681163296	2241678	Anilha WA-Ø16x1.6-M8 A4	    200	PC	HILTI			A	14.11.2024
	8330	8330	0001	681163306	2241678	Anilha WA-Ø16x1.6-M8 A4	    700	PC	HILTI			A	14.11.2024
	8330	8330	0001	681163328	2241678	Anilha WA-Ø16x1.6-M8 A4	     36	PC	HILTI			A	14.11.2024
	3000	3000	0001	680793863	2241781	Atorn. tal. a batería SFE 2-A12 caja	      2	PC	HILTI			A	13.09.2024
	8650	8650	0001	681047853	2241981	Escoplo TE-YX FM 36 (4)	     16	PC	HILTI			A	30.09.2024
	8750	8750	0001	681048695	2241981	Escoplo TE-YX FM 36 (4)	      4	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048739	2241981	Escoplo TE-YX FM 36 (4)	      4	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048768	2241981	Escoplo TE-YX FM 36 (4)	      4	PC	HILTI			A	16.10.2024
	3000	3000	0001	681150413	2241981	Escoplo TE-YX FM 36 (4)	     16	PC	HILTI			A	06.11.2024
	8750	8750	0001	681152496	2241981	Escoplo TE-YX FM 36 (4)	      8	PC	HILTI			A	08.10.2024
	3000	3000	0001	680792672	2241982	Cincel puntero TE-YX SM 28	      4	PC	HILTI			A	13.09.2024
	3000	3000	0001	680859343	2241983	Cincel puntero TE-YX SM 36	     40	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967241	2241983	Ponteiro TE-YX SM 36	      2	PC	HILTI			A	17.09.2024
	3000	3000	0001	681060293	2241983	Cincel puntero TE-YX SM 36	      6	PC				A	21.10.2024
	8330	8330	0001	681137109	2241983	Ponteiro TE-YX SM 36	      2	PC	HILTI			A	29.10.2024
	3000	3000	0001	681150397	2241983	Cincel puntero TE-YX SM 36	     40	PC	HILTI			A	06.11.2024
	8650	8650	0001	206240505	2241984	Cincel puntero TE-YX SM 50	    120	PC	HILTI			A	29.03.2024
	8330	8330	0001	680938016	2241984	Ponteiro TE-YX SM 50	     90	PC	HILTI			A	25.09.2024
	8650	8650	0001	680996009	2241984	Cincel puntero TE-YX SM 50	    120	PC	HILTI			A	23.09.2024
	8750	8750	0001	681048780	2241984	Cincel puntero TE-YX SM 50	     30	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048781	2241984	Cincel puntero TE-YX SM 50	     20	PC	HILTI			A	16.10.2024
	3000	3000	0001	681060293	2241984	Cincel puntero TE-YX SM 50	      6	PC				A	21.10.2024
	8330	8330	0001	681076204	2241984	Ponteiro TE-YX SM 50	     90	PC	HILTI			A	15.10.2024
	3000	3000	0001	681088064	2241984	Cincel puntero TE-YX SM 50	     30	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088065	2241984	Cincel puntero TE-YX SM 50	     20	PC	HILTI			A	23.10.2024
	8330	8330	0001	681139682	2241984	Ponteiro TE-YX SM 50	     80	PC	HILTI			A	20.09.2024
	8330	8330	0001	681139683	2241984	Ponteiro TE-YX SM 50	     10	PC	HILTI			A	20.09.2024
	3000	3000	0001	681150397	2241984	Cincel puntero TE-YX SM 50	     40	PC	HILTI			A	06.11.2024
	3000	3000	0001	681150402	2241984	Cincel puntero TE-YX SM 50	     30	PC	HILTI			A	06.11.2024
	3000	3000	0001	681150412	2241984	Cincel puntero TE-YX SM 50	     10	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859340	2241985	Cincel puntero TE-YX SM 70	     20	PC	HILTI			A	17.09.2024
	8330	8330	0001	680937923	2241985	Ponteiro TE-YX SM 70	      1	PC	HILTI			A	25.09.2024
	3000	3000	0001	681036375	2241985	Cincel puntero TE-YX SM 70	     20	PC	HILTI			A	09.10.2024
	8750	8750	0001	681048727	2241985	Cincel puntero TE-YX SM 70	      2	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048740	2241985	Cincel puntero TE-YX SM 70	      3	PC	HILTI			A	16.10.2024
	3000	3000	0001	681075228	2241985	Cincel puntero TE-YX SM 70	     11	PC				A	21.10.2024
	8650	8650	0001	681106402	2241985	Cincel puntero TE-YX SM 70	     90	PC	HILTI			A	14.10.2024
	8330	8330	0001	681106529	2241985	Ponteiro TE-YX SM 70	      3	PC	HILTI			A	22.10.2024
	3000	3000	0001	680859343	2241986	Cincel puntero TE-YX SM 36 (4)	     16	PC	HILTI			A	17.09.2024
	8330	8330	0001	680907540	2241986	Ponteiro TE-YX SM 36 (4)	     16	PC	HILTI			A	11.09.2024
	8330	8330	0001	680907541	2241986	Ponteiro TE-YX SM 36 (4)	     32	PC	HILTI			A	11.09.2024
	8750	8750	0001	681048700	2241986	Cincel puntero TE-YX SM 36 (4)	     16	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048700	2241986	Cincel puntero TE-YX SM 36 (4)	     16	PC	HILTI			A	16.10.2024
	8650	8650	0001	681106392	2241986	Cincel puntero TE-YX SM 36 (4)	     16	PC	HILTI			A	14.10.2024
	8750	8750	0001	681152502	2241986	Cincel puntero TE-YX SM 36 (4)	     16	PC	HILTI			A	08.10.2024
	3000	3000	0001	680792672	2241987	Cincel puntero TE-YX SM 50 (4)	      4	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792672	2241987	Cincel puntero TE-YX SM 50 (4)	      8	PC	HILTI			A	13.09.2024
	8330	8330	0001	680937982	2241987	Ponteiro TE-YX SM 50 (4)	     96	PC	HILTI			A	25.09.2024
	3000	3000	0001	680979490	2241987	Cincel puntero TE-YX SM 50 (4)	      4	PC	HILTI			A	02.10.2024
	3000	3000	0001	680979490	2241987	Cincel puntero TE-YX SM 50 (4)	      4	PC	HILTI			A	02.10.2024
	3000	3000	0001	681150410	2241987	Cincel puntero TE-YX SM 50 (4)	      8	PC	HILTI			A	06.11.2024
	8750	8750	0001	681048700	2241988	Cincel puntero TE-YX SM 36 (10)	     10	PC	HILTI			A	16.10.2024
	3000	3000	0001	680920041	2241990	Escoplo TE-YX FM 28	      1	PC	HILTI			A	24.09.2024
	3000	3000	0001	681036374	2241990	Escoplo TE-YX FM 28	      2	PC	HILTI			A	09.10.2024
	3000	3000	0001	681150410	2241990	Escoplo TE-YX FM 28	      1	PC	HILTI			A	06.11.2024
	3000	3000	0001	680792673	2241991	Escoplo TE-YX FM 36	     40	PC	HILTI			A	13.09.2024
	8330	8330	0001	680907472	2241991	Escopro TE-YX FM 36	     10	PC	HILTI			A	11.09.2024
	8330	8330	0001	680967246	2241991	Escopro TE-YX FM 36	      2	PC	HILTI			A	17.09.2024
	8650	8650	0001	681106395	2241991	Escoplo TE-YX FM 36	     70	PC	HILTI			A	14.10.2024
	8330	8330	0001	681137111	2241991	Escopro TE-YX FM 36	      2	PC	HILTI			A	29.10.2024
	8330	8330	0001	680907542	2241992	Escopro TE-YX FM 50	    120	PC	HILTI			A	11.09.2024
	8750	8750	0001	681048695	2241992	Escoplo TE-YX FM 50	      9	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048763	2241992	Escoplo TE-YX FM 50	     10	PC	HILTI			A	16.10.2024
	3000	3000	0001	681060293	2241992	Escoplo TE-YX FM 50	      7	PC				A	21.10.2024
	3000	3000	0001	681088067	2241992	Escoplo TE-YX FM 50	    110	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088081	2241992	Escoplo TE-YX FM 50	    120	PC	HILTI			A	23.10.2024
	8650	8650	0001	681106390	2241992	Escoplo TE-YX FM 50	    120	PC	HILTI			A	14.10.2024
	3000	3000	0001	681150433	2241992	Escoplo TE-YX FM 50	     30	PC	HILTI			A	06.11.2024
	3000	3000	0001	681150436	2241992	Escoplo TE-YX FM 50	     20	PC	HILTI			A	06.11.2024
	3000	3000	0001	680979485	2241993	Escoplo TE-YX FM 70	     10	PC	HILTI			A	02.10.2024
	3000	3000	0001	680979486	2241993	Escoplo TE-YX FM 70	     10	PC	HILTI			A	02.10.2024
	3000	3000	0001	681036375	2241993	Escoplo TE-YX FM 70	     30	PC	HILTI			A	09.10.2024
	8750	8750	0001	681037404	2241993	Escoplo TE-YX FM 70	      2	PC	HILTI			A	13.09.2024
	8650	8650	0001	681047856	2241993	Escoplo TE-YX FM 70	     70	PC	HILTI			A	30.09.2024
	8750	8750	0001	681048757	2241993	Escoplo TE-YX FM 70	      3	PC	HILTI			A	16.10.2024
	3000	3000	0001	681075228	2241993	Escoplo TE-YX FM 70	      5	PC				A	21.10.2024
	8330	8330	0001	681106531	2241993	Escopro TE-YX FM 70	      3	PC	HILTI			A	22.10.2024
	8330	8330	0001	680967174	2241994	Escopro TE-YX FM 50 (4)	     32	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967191	2241994	Escopro TE-YX FM 50 (4)	     32	PC	HILTI			A	17.09.2024
	8750	8750	0001	681048739	2241994	Escoplo TE-YX FM 50 (4)	      8	PC	HILTI			A	16.10.2024
	3000	3000	0001	681088064	2241994	Escoplo TE-YX FM 50 (4)	     32	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088062	2241997	Cincel TE-YX SM/FM 36 (4) juego	      1	PC	HILTI			A	23.10.2024
	8750	8750	0001	208419910	2241998	Cincel TE-YX SM/FM 50 (4) juego	      5	PC				A	04.09.2023
	8750	8750	0001	209695444	2242387	Vaso diamantado DG-CW 125/5" P (6) univ	     90	PC	HILTI			A	23.05.2024
	8330	8330	0001	680907477	2242387	Disco de desbaste diamantado DG-CW 125/5	     18	PC	HILTI			A	11.09.2024
	8330	8330	0001	680907478	2242387	Disco de desbaste diamantado DG-CW 125/5	     54	PC	HILTI			A	11.09.2024
	8330	8330	0001	680937940	2242387	Disco de desbaste diamantado DG-CW 125/5	     72	PC	HILTI			A	25.09.2024
	8650	8650	0001	681047855	2242387	Vaso diamantado DG-CW 125/5" P (6) univ	     36	PC	HILTI			A	30.09.2024
	8650	8650	0001	681047864	2242387	Vaso diamantado DG-CW 125/5" P (6) univ	     54	PC	HILTI			A	30.09.2024
	8330	8330	0001	681047947	2242387	Disco de desbaste diamantado DG-CW 125/5	     72	PC	HILTI			A	08.10.2024
	8650	8650	0001	681106395	2242387	Vaso diamantado DG-CW 125/5" P (6) univ	     90	PC	HILTI			A	14.10.2024
	8330	8330	0001	681106541	2242387	Disco de desbaste diamantado DG-CW 125/5	     54	PC	HILTI			A	22.10.2024
	8330	8330	0001	681106542	2242387	Disco de desbaste diamantado DG-CW 125/5	     72	PC	HILTI			A	22.10.2024
	8330	8330	0001	681137067	2242387	Disco de desbaste diamantado DG-CW 125/5	     72	PC	HILTI			A	29.10.2024
	3000	3000	0001	680859343	2242903	Lampara inalambrica de area SL 6-22 caja	      2	PC	HILTI			A	17.09.2024
	8330	8330	0001	680907435	2242903	Holofote a Bateria SL 6-22 caixa	      3	PC	HILTI			A	11.09.2024
	8650	8650	0001	680996011	2242903	Lampara inalambrica de area SL 6-22 caja	      7	PC	HILTI			A	23.09.2024
	8330	8330	0001	680907510	2243001	Cordless task light SL 2-22 caixa	      6	PC	HILTI			A	11.09.2024
	3000	3000	0001	681148160	2243001	Luz de trabajo Inalámbrica SL 2-22 caja	      8	PC	HILTI			A	13.09.2024
	3000	3000	0001	681148161	2243001	Luz de trabajo Inalámbrica SL 2-22 caja	     16	PC	HILTI			A	13.09.2024
	3000	3000	0001	681148162	2243001	Luz de trabajo Inalámbrica SL 2-22 caja	     18	PC	HILTI			A	13.09.2024
	3000	3000	0001	680920046	2243298	Disco de pulido AF-D 125 P80 SPX	     10	PC	HILTI			A	24.09.2024
	3000	3000	0001	680979490	2243301	Disco de pulido AF-D 125 P36-40 SPX	     10	PC	HILTI			A	02.10.2024
	3000	3000	0001	680920033	2243305	Disco de pulido AF-D 150 P60 SP	     10	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920028	2243306	Disco de pulido AF-D 150 P60 SPX	     10	PC	HILTI			A	24.09.2024
	8750	8750	0001	681048739	2243327	Disco de pulido AF-D 115 P80 SP	     10	PC	HILTI			A	16.10.2024
	8650	8650	0001	681106391	2243327	Disco de pulido AF-D 115 P80 SP	     30	PC	HILTI			A	14.10.2024
	3000	3000	0001	680920046	2243337	Disco de pulido AF-D 125 P80 SP	     10	PC	HILTI			A	24.09.2024
	8650	8650	0001	681106391	2243353	Disco de pulido AF-D 180 P36-40 SP	     10	PC	HILTI			A	14.10.2024
	8650	8650	0001	681106391	2243353	Disco de pulido AF-D 180 P36-40 SP	     10	PC	HILTI			A	14.10.2024
	3000	3000	0001	680920046	2245625	Anclaje tornillo KH-EZ SS316 3/8"x3"	     25	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920047	2245625	Anclaje tornillo KH-EZ SS316 3/8"x3"	    800	PC	HILTI			A	24.09.2024
	8330	8330	0001	681106526	2245632	Parafuso para betão KH-EZ SS316 1/4"x2-1	     50	PC	HILTI			A	22.10.2024
	3000	3000	0001	680859329	2245634	Anclaje tornillo KH-EZ SS316 1/4"x3"	     50	PC	HILTI			A	17.09.2024
	3000	3000	0001	680920049	2245634	Anclaje tornillo KH-EZ SS316 1/4"x3"	  2.000	PC	HILTI			A	24.09.2024
	8330	8330	0001	680889301	2246799	Aparaf. impacto bateria SID 6-22 mala	     11	PC	HILTI			A	16.09.2024
	3000	3000	0001	680980542	2246799	Atorn. impacto a batería SID 6-22 maletí	      6	PC	HILTI			A	07.10.2024
	8330	8330	0001	680996624	2247240	Parafuso hex., rosca parc. OS S-M HE-M6x	    400	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996626	2247240	Parafuso hex., rosca parc. OS S-M HE-M6x	    200	PC	HILTI			A	09.10.2024
	8330	8330	0001	680902309	2247241	Parafuso hex., rosca parc. OS S-M HE-M8x	  1.200	PC	HILTI			A	02.10.2024
	8330	8330	0001	681043084	2247241	Parafuso hex., rosca parc. OS S-M HE-M8x	    600	PC	HILTI			A	16.10.2024
	8330	8330	0001	681163254	2247241	Parafuso hex., rosca parc. OS S-M HE-M8x	     88	PC	HILTI			A	14.11.2024
	8330	8330	0001	681163282	2247241	Parafuso hex., rosca parc. OS S-M HE-M8x	    200	PC	HILTI			A	14.11.2024
	3000	3000	0001	680677470	2248004	Aspirador VC 75-1-22 caja	      1	PC	HILTI			A	23.09.2024
	3000	3000	0001	680859342	2248345	Amoladora angular a batería AG 4S-22-4.5	     10	PC	HILTI			A	17.09.2024
	3000	3000	0001	680920052	2248345	Amoladora angular a batería AG 4S-22-4.5	     10	PC	HILTI			A	24.09.2024
	8330	8330	0001	680937928	2248345	Rebarbadora a bateria AG 4S-22-4.5 caixa	      1	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967248	2248345	Rebarbadora a bateria AG 4S-22-4.5 caixa	      1	PC	HILTI			A	17.09.2024
	8650	8650	0001	680996013	2248345	Amoladora angular a batería AG 4S-22-4.5	     10	PC	HILTI			A	23.09.2024
	8330	8330	0001	681026139	2248345	Rebarbadora a bateria AG 4S-22-4.5 caixa	      4	PC	HILTI			A	11.10.2024
	8650	8650	0001	681047857	2248345	Amoladora angular a batería AG 4S-22-4.5	     10	PC	HILTI			A	30.09.2024
	8650	8650	0001	681047857	2248345	Amoladora angular a batería AG 4S-22-4.5	     30	PC	HILTI			A	30.09.2024
	8650	8650	0001	681106396	2248345	Amoladora angular a batería AG 4S-22-4.5	     20	PC	HILTI			A	14.10.2024
	8650	8650	0001	681106396	2248345	Amoladora angular a batería AG 4S-22-4.5	     20	PC	HILTI			A	14.10.2024
	8650	8650	0001	680998184	2248354	Atorn. tabique seco a bat. SD 5000-22 ma	      5	PC	HILTI			A	23.09.2024
	8750	8750	0001	681050743	2248354	Atorn. tabique seco a bat. SD 5000-22 ma	      1	PC	HILTI			A	16.10.2024
	3000	3000	0001	681152272	2248354	Atorn. tabique seco a bat. SD 5000-22 ma	      1	PC	HILTI			A	06.11.2024
	3000	3000	0001	681152272	2248354	Atorn. tabique seco a bat. SD 5000-22 ma	      1	PC	HILTI			A	06.11.2024
	3000	3000	0001	680922136	2248355	Atorn. tabique seco a bat. SD 5000-22 ca	      1	PC	HILTI			A	24.09.2024
	8330	8330	0001	680969196	2248355	Aparaf. bat. gesso cart. SD 5000-22 caix	      1	PC	HILTI			A	17.09.2024
	8750	8750	0001	681050733	2248355	Atorn. tabique seco a bat. SD 5000-22 ca	      8	PC	HILTI			A	16.10.2024
	8330	8330	0001	681050768	2248355	Aparaf. bat. gesso cart. SD 5000-22 caix	      1	PC	HILTI			A	08.10.2024
	3000	3000	0001	680860912	2250110	Remachadora a batería RT 6-22 maletín	      1	PC	HILTI			A	17.09.2024
	3000	3000	0001	680922136	2250110	Remachadora a batería RT 6-22 maletín	      1	PC	HILTI			A	24.09.2024
	3000	3000	0001	680981531	2250110	Remachadora a batería RT 6-22 maletín	      1	PC	HILTI			A	07.10.2024
	8650	8650	0001	680998185	2250110	Remachadora a batería RT 6-22 maletín	      5	PC	HILTI			A	23.09.2024
	3000	3000	0001	681089126	2250110	Remachadora a batería RT 6-22 maletín	      1	PC	HILTI			A	23.10.2024
	3000	3000	0001	681152272	2250110	Remachadora a batería RT 6-22 maletín	      4	PC	HILTI			A	06.11.2024
	8750	8750	0001	681050731	2250117	Aplicador a batería CD 4-22 caja	      2	PC	HILTI			A	16.10.2024
	8750	8750	0001	681050742	2250117	Aplicador a batería CD 4-22 caja	      1	PC	HILTI			A	16.10.2024
	3000	3000	0001	681036398	2250795	Trolley TE 3000-T (03)	      4	PC	HILTI			A	09.10.2024
	3000	3000	0001	681075228	2250795	Trolley TE 3000-T (03)	      1	PC				A	21.10.2024
	8330	8330	0001	681077339	2250851	Doseador a bateria HDE 500-22 caixa	      6	PC	HILTI			A	15.10.2024
	3000	3000	0001	680922136	2251184	Sierra de calar a batería SJD 6-22 caja	      1	PC	HILTI			A	24.09.2024
	3000	3000	0001	680981531	2251184	Sierra de calar a batería SJD 6-22 caja	      1	PC	HILTI			A	07.10.2024
	3000	3000	0001	680860913	2251185	Sierra de calar a batería SJD 6-22 malet	      1	PC	HILTI			A	17.09.2024
	3000	3000	0001	680860917	2251185	Sierra de calar a batería SJD 6-22 malet	      1	PC	HILTI			A	17.09.2024
	8750	8750	0001	681050742	2251185	Sierra de calar a batería SJD 6-22 malet	      3	PC	HILTI			A	16.10.2024
	8330	8330	0001	680998178	2251326	Serra vertical sem fio SJT 6-22 mala	      1	PC	HILTI			A	23.10.2024
	3000	3000	0001	680859343	2251343	Adaptador de bateria BA-22 box	     16	PC	HILTI			A	17.09.2024
	3000	3000	0001	681036385	2251343	Adaptador de bateria BA-22 box	     16	PC	HILTI			A	09.10.2024
	3000	3000	0001	680793830	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	13.09.2024
	3000	3000	0001	680793832	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	13.09.2024
	3000	3000	0001	680859954	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	17.09.2024
	3000	3000	0001	680859956	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	17.09.2024
	8330	8330	0001	680889292	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	16.09.2024
	8330	8330	0001	680889293	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	16.09.2024
	8330	8330	0001	680908205	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	12.09.2024
	8330	8330	0001	680908206	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	12.09.2024
	8330	8330	0001	680967783	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967784	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	17.09.2024
	3000	3000	0001	680980527	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	07.10.2024
	3000	3000	0001	680980529	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	07.10.2024
	3000	3000	0001	680980533	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	07.10.2024
	3000	3000	0001	680980535	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	07.10.2024
	8330	8330	0001	680995950	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	23.10.2024
	8330	8330	0001	680995952	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	23.10.2024
	8330	8330	0001	680995954	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	23.10.2024
	3000	3000	0001	681035242	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	09.10.2024
	3000	3000	0001	681035244	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	09.10.2024
	8330	8330	0001	681047883	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047885	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047888	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	08.10.2024
	8650	8650	0001	681105353	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	14.10.2024
	8650	8650	0001	681105356	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	14.10.2024
	8650	8650	0001	681105358	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	14.10.2024
	8330	8330	0001	681105381	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	22.10.2024
	8330	8330	0001	681105384	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	22.10.2024
	8330	8330	0001	681105388	2251347	Bateria B 22-55 Li-ion	     16	PC	HILTI			A	22.10.2024
	3000	3000	0001	681151180	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	06.11.2024
	3000	3000	0001	681151182	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	06.11.2024
	3000	3000	0001	681151184	2251347	Batería B 22-55 Li-ion	     16	PC	HILTI			A	06.11.2024
