26.03.2025				                                                                                                                          List complete material master																																  1


		SOrg.	Plnt		Material	Material number	X-Plant Material Status	MS	   Gross weight	WUn	Spart	ValidFrom	Min.order qty	BUn	Orig	Web	FM rel.	Av	PGr	GRT	Typ	MRPCn	  Min.lot size	BUn	SPT	 PDT	TABCD	XYZ	Pl	   Safety Stock	 Rounding val.	BUn	R.profile	LS	Min. dely qty		BUn
		8300	8330		2206015	Joint nozzle VC 2D-22 & VC 5/75(A)-22	14	40	            41	G	X	31.03.2020	           5	PC	CN	X		ZC	L05	 2	X6	L05	            5	PC	U0	 59	D	N		             0	            1	PC	Z004	PK	           5		PC
		8300	8330		2206016	Floor nozzle VC 2D-22 & VC 5/75(A)-22	14	40	            60	G	X	31.03.2020	           1	PC	CN	X		ZC	L05	 2	X6	L05	            1	PC	U0	 59	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2206200	Tank VC 2D-22 & VC 5/75(A)-22	14	40	           564	G	X	31.03.2020	           1	PC	CN	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2206201	Hose clamp VC 2D-22 & VC 5/75(A)-22	14	40	            21	G	X	31.03.2020	           5	PC	CN	X		ZC	L05	 2	X6	L05	            5	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           5		PC
		8300	8330		2206203	Clamp VC 2D-22 & VC 5/75(A)-22	14	40	             8	G	X	31.03.2020	          10	PC	CN	X		ZC	L05	 2	X6	L05	           10	PC	4C	 61	D	N		             0	            2	PC	Z004	PK	          10		PC
		8300	8330		2206736	Hammer drill bit TE-CX 26/48, 1"-18"	14	40	           640	G		31.03.2020	           1	PC	DE	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2206743	Hammer drill bit TE-CX 3/4"-18"	14	40	       424,540	G		31.03.2020	           1	PC	DE	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	C	Y		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2207192	Scaling chisel TE-YX SC 36/12	14	40	         1.071	G		31.03.2020	           1	PC	HU	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2207193	Scaling chisel TE-YX SC 50/12	14	40	     1.368,820	G		31.03.2020	           1	PC	HU			ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2207451	Dia. polishing disc 130 SPX (30) G.50	14	40	        36,667	G		31.03.2020	          30	PC	KR	X		ZC	L05	 2	X6	L05	           30	PC	U0	 59	D	N		             0	           30	PC	Z004	PK	          30		PC
		8300	8330		2207455	Dia. polishing disc 130 SPX (30) G.200	14	40	        30,666	G		31.03.2020	          30	PC	KR	X		ZC	L05	 2	X6	L05	           30	PC	U0	 59	D	N		             0	           30	PC	Z004	PK	          30		PC
		8300	8330		2208785	Washer OS S-UNO D-21-12 AISI 316L SS	14	40	            63	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2210140	Displacement sensor HAT 180/20 adapter	14	40	           430	G		31.03.2020	           1	PC	GB	X		ZC	L01	 2	X6	L01	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2210141	Displacement sensor HAT body long	14	40	       205,200	G		31.03.2020	           1	PC	GB	X		ZC	L01	 2	X6	L01	            1	PC	4C	126	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2211436	Protective cap X-PC B3-BT	14	40	            15	G	X	31.03.2020	           1	PC	DE	X		ZC	L04	 2	X6	L04	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2213351	Dust removal system TE DRS-C case	14	40	     1.779,870	G		31.03.2020	           1	PC	IT	X		ZC	L08	 2	X6	L08	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2214621	Exhaust grill VC 2D-22 & VC 5/75(A)-22	14	40	            18	G	X	31.03.2020	           1	PC	CN	X		ZC	L05	 2	X6	L05	            5	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2214622	Blower hose inlet VC 2D-22&VC 5/75(A)-22	14	40	            47	G	X	31.03.2020	           5	PC	CN	X		ZC	L05	 2	X6	L05	            5	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           5		PC
		8300	8330		2216048	Adapter OS AD-5/16 Polyamide	14	40	             2	G		31.03.2020	          50	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	          50		PC
		8300	8330		2216386	Starter OS S-M BS-125-CH50-2T-3 SS	14	40	           720	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X0	L11	            1	PC	20	 92	A	X		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216405	Self-drill screw SE-DR-HX-FL-4.8x13 A2	14	40	             2	G		31.03.2020	         100	PC	SE	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	         100		PC
		8300	8330		2216413	Bracket OS A-H HC-UN SS	14	40	           500	G		31.03.2020	          20	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	          20		PC
		8300	8330		2216419	Strap OS OPS-SD PC02-125 SS	14	40	         1.340	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216420	Strap OS OPS-SD PC02-150 SS	14	40	         2.018	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	C	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216422	Strap OS OPS-SD PC01-200 SS	14	40	         2.478	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	C	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2220468	Diamond wire DS-W SI 10.5 C F2+	14	40	           348	G		31.03.2020	           1	M	KR			ZC	L12	 2	X6	L12	            1	M	4C	 61	D	N		             0	            1	M	Z004	PK	           1		M
		8300	8330		2222126	Recip. saw blade SP 23 6 (5) w/m	14	40	        31,488	G		31.03.2020	           5	PC	CH	X		ZC	L09	 2	X6	L09	            5	PC	4C	 61	D	N		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		2225458	Hexagon bolt BO-HX-M12x25 A4	14	40	            40	G		31.03.2020	           1	PC	TW	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2228206	Case DGH 130	14	40	         2.500	G		31.03.2020	           1	PC	CN	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2229900	Core bit BT 1 1/2"/12" SPX-L	14	40	       662,900	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 80	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2230572	Washer WA-Ø12x1.6-M6 A4	14	40	             1	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	Y1	L11	            1	PC	20	 92	D	Y		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2234720	Adhesive capsule HVU2 3/8" x 3 1/2"	14	40	        17,400	G		31.03.2020	          20	PC	DE	X		ZC	L01	 2	X6	L01	           20	PC	4C	 61	D	N		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2234721	Adhesive capsule HVU2 1/2" x 4 1/4"	14	40	        27,600	G		31.03.2020	          20	PC	DE	X		ZC	L01	 2	X6	L01	           20	PC	4C	 61	D	N		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2234722	Adhesive capsule HVU2 5/8" x 5"	14	40	        40,950	G		31.03.2020	          20	PC	DE	X		ZC	L01	 2	X6	L01	           20	PC	4C	 61	D	N		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2234723	Adhesive capsule HVU2 3/4" x 6 5/8"	14	40	        95,100	G		31.03.2020	          10	PC	DE	X		ZC	L01	 2	X6	L01	           10	PC	4C	 61	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2234724	Adhesive capsule HVU2 7/8" x 6 5/8"	14	40	       124,125	G		31.03.2020	           8	PC	DE	X		ZC	L01	 2	X6	L01	            8	PC	4C	 61	D	N		             0	            8	PC	Z004	PK	           8		PC
		8300	8330		2234725	Adhesive capsule HVU2 1" x 8 1/4"	14	40	           176	G		31.03.2020	           5	PC	DE	X		ZC	L01	 2	X6	L01	            5	PC	4C	 61	D	N		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		2234726	Adhesive capsule HVU2 1 1/4" x 11"	14	40	       323,250	G		31.03.2020	           4	PC	DE	X		ZC	L01	 2	X6	L01	            4	PC	4C	 91	D	N		             0	            4	PC	Z004	PK	           4		PC
		8300	8330		2235218	Anchor plate CFS-T AP 120 EX S/S	14	40	           130	G		31.03.2020	           5	PC	CZ	X		ZC	L03	 2	X6	L03	            5	PC	4C	106	D	N		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		2235280	Anchor plate CFS-T AP 120 EX GS	14	40	           134	G		31.03.2020	           5	PC	CZ	X		ZC	L03	 2	X6	L03	            5	PC	4C	106	D	N		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		2247242	Washer OS S-M SW-M8 A4	14	40	             1	G		31.03.2020	           1	PC	DE	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2247243	Washer OS S-M SW-M10 A4	14	40	             1	G		31.03.2020	           1	PC	SE	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2247244	Washer OS S-M SW-M12 A4	14	40	             2	G		31.03.2020	           1	PC	SE	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2158339	Change module 107 SPX/SP-H abras	14	40	           491	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            6	PC	4C	 91	C	Z		             0	            6	PC	Z004	PK	           1		PC
		8300	8330		2158350	Change module 250 SPX-H abras	14	40	         1.134	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 91	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2045003	Anchor rod HAS-R 316 SS 1/2"x6 1/2"	14	40	       153,950	G		31.03.2020	          20	PC	MX	X		ZC	L01	 2	X6	L01	           20	PC	90	 47	D	Z		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2045007	Anchor rod HAS-R 316 SS 5/8"x7 5/8"	14	40	       293,740	G		31.03.2020	          20	PC	MX	X		ZC	L01	 2	X6	L01	           20	PC	4M	 48	D	Z		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2164562	Adhesive capsule HVU2 M30x270	14	40	       323,543	G		31.03.2020	           4	PC	DE	X		ZC	L01	 2	X6	L01	            4	PC	4C	 61	D	Z		             0	            4	PC	Z004	PK	           4		PC
		8300	8330		2165747	Hammer drill bit TE-YX 11/16"-13"	14	40	       422,300	G		31.03.2020	           1	PC	DE	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2165915	Hammer drill bit TE-YX 1 1/4"-15"	14	40	           745	G		31.03.2020	           1	PC	DE	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		224117	Quick-release chuck TE 2/2-S/2-E + SDS	14	40	       278,440	G		31.03.2020	           1	PC	CN	X	F	ZC	L08	 2	X6	L08	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070367	Impact socket SI-S 1/2"-8 S	14	40	        68,090	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070369	Impact socket SI-S 1/2"-10 S	14	40	        71,480	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070370	Impact socket SI-S 1/2"-12 S	14	40	            73	G		28.04.2022	           5	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           5		PC
		8300	8330		2070373	Impact socket SI-S 1/2"-16 S	14	40	           118	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070375	Impact socket SI-S 1/2"-18 S	14	40	           125	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070379	Impact socket SI-S 1/2"-24 S	14	40	       146,780	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2070381	Impact socket SI-S 1/2"-30 S	14	40	       209,250	G		31.03.2020	           1	PC	TW	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076282	Core bit C+ 3/8"/6" SPX-T	14	40	           321	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	Y1	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2184557	Hexagon screw M8x25-F DIN 933 8.8 U	14	40	        13,784	G		31.03.2020	          50	PC	TW	X		ZC	L06	 2	X6	L06	           50	PC	4C	 61	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2185573	Core bit B 112/320 SP-L	14	40	         2.797	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 80	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2187847	Blade NBK IS 025 kit	14	40	            75	G		31.03.2020	           1	PC	DE	X	F	ZC	L09	 2	X6	L09	            1	PC	U0	 59	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2194248	Injectable mortar HIT-HY 270 500/1	14	40	           936	G		31.03.2020	           1	PC	DE	X		ZC	L01	 2	X6	L01	            1	PC	90	 47	C	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2197974	Anchor rod HAS-B-105 HDG 5/8"x12"	14	40	       434,416	G		31.03.2020	          10	PC	MX	X		ZC	L01	 2	X6	L01	           10	PC	90	 47	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2198012	Anchor rod HAS-E-55 1"x20"	14	40	         1.900	G		31.03.2020	           2	PC	MX	X		ZC	L01	 2	X6	L01	            2	PC	90	 47	D	N		             0	            2	PC	Z004	PK	           2		PC
		8300	8330		2198033	Anchor rod HAS-V-36 1"x12"	14	40	     1.053,900	G		31.03.2020	           4	PC	MX	X		ZC	L01	 2	X6	L01	            4	PC	90	 47	D	Z		             0	            4	PC	Z004	PK	           4		PC
		8300	8330		2199667	Core bit B 40/430 SP-H abras	14	40	           891	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	           16	PC	4C	 91	D	Z		             0	           16	PC	Z004	PK	           1		PC
		8300	8330		2199674	Core bit B 350/450 SP-H abras	14	40	        21.751	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2199676	Core bit B 450/450 SP-H abras	14	40	        31.121	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	116	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2207454	Dia. polishing disc 130 SPX (6) G.200	14	40	        33,800	G		31.03.2020	           6	PC	KR	X		ZC	L05	 2	X6	L05	            6	PC	U0	 59	D	N		             0	            6	PC	Z004	PK	           6		PC
		8300	8330		386468	Ceiling hanger X-EHS W10 MX	14	40	        16,600	G		31.03.2020	         100	PC	CN	X		ZC	L04	 2	X6	L04	          100	PC	U0	 59	D	Z		             0	          100	PC	Z004	PK	         100		PC
		8300	8330		2138623	Nut M14x1,5	14	40	            70	G	X	31.03.2020	           1	PC	DE	X		ZC	L09	 2	X6	L09	            5	PC	4C	 61	C	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216391	Plate OS A-M-PL SS	14	40	         2.260	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 99	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216415	Sup.brack SPB SB OE/Mekano/TR-100 SS	14	40	           165	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216417	Strap OS OPS-SD PC02-080 SS	14	40	         1.016	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2216418	Strap OS OPS-SD PC02-100 SS	14	40	         1.198	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2223957	Bracket OS S-M SC-BB-CH125 SS	14	40	         2.900	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2226743	Adapter OS 1/2"-2" OPS-SD AD02-C SS	14	40	         1.500	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2226744	Adapter OS 2"-5" OPS-SD AD02-B SS	14	40	         1.000	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2226745	Adapter OS 6"-8" OPS-SD AD02-C SS	14	40	           450	G		31.03.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2230565	Washer OS S-M SW-M6 A4	14	40	             1	G		31.03.2020	           1	PC	SE	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2156539	Dust extr. hood DC-EX230/ 9" cutting	14	40	     2.288,680	G		31.03.2020	           1	PC	CZ	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		304340	Firestop collar CP 644-200/8"	14	40	         4.580	G		31.03.2020	           1	PC	DE	X		ZC	L03	 2	X6	L03	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		304898	Twist drill bit HSS 1,0x34mm "MP10	14	40	         0,100	G		31.03.2020	          10	PC	CN	X		ZC	L09	 2	X6	L09	           10	PC	4C	 61	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		304935	Twist drill bit HSS 12.0x151mm "MP5	14	40	        94,530	G		31.03.2020	           5	PC	CN	X		ZC	L09	 2	X6	L09	            5	PC	4C	 61	D	Z		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		376703	Impact socket S-NSD 1/4" HKH 17	14	40	        94,120	G		31.03.2020	           1	PC	JP	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2008834	Strut clamp MH-EMTV 3" PG	14	40	       176,900	G		31.03.2020	          10	PC	CN	X		ZC	L06	 2	X6	L06	          100	PC	90	 47	D	Z		             0	          100	PC	Z004	PK	          10		PC
		8300	8330		2045002	Anchor rod HAS-R 316 SS 3/8"x8"	14	40	       101,100	G		31.03.2020	          10	PC	MX	X		ZC	L01	 2	X6	L01	           10	PC	90	 47	D	Z		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2045015	Anchor rod HAS-R 316 SS 1"x12"	14	40	         1.165	G		31.03.2020	           4	PC	MX	X		ZC	L01	 2	X6	L01	            4	PC	4M	 48	D	Z		             0	            4	PC	Z004	PK	           4		PC
		8300	8330		2076468	Core bit C+ 3/4"/12" SPX-T abras	14	40	           481	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	           12	PC	4C	 78	D	Z		             0	           12	PC	Z004	PK	           1		PC
		8300	8330		2158231	Core bit B 67/450 SP-H abras	14	40	         1.875	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2158238	Core bit B 107/450 SP-H abras	14	40	         3.366	G		31.03.2020	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	C	Y		             0	            1	PC	Z004	PK	           1		PC
