13.09.2024                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                    1


		Material	Material Description	Plnt	MS	Typ	Combo Ind	BO items	      GrpValue	Curr.	BO quan.	Avail. QTY	Alt.ATP	SU	Altern.?	MM note	BO Note	Foc.Cust	l.postp.	maxDlvDate	ResCount	maxiPDdel.	maxRDdelay	maxPDdelay	 RES QTY	  PO qty	Next PO	  PO qty	Deliv.date	TABCD	XYZ	 PDT	ProcType	SPT	lastResc	PDcount	MRPCn	Name
		2082159	Gear spindle TE3-C_01 packed	8335	33	X6		      9	      460.737	CLP	      9			PC				X	13.09.2024	13.09.2024	      1		      999							D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2031738	O-ring 15,0x3,1 S-FKM 80	8335	33	X6		     10	        7.971	CLP	     10			PC				X	13.09.2024	09.09.2024	      1		      999							D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2136396	Battery pack B 22/5.2 Li-ion	8770	40	X6		      1	      245.673	CLP	      1			PC						26.08.2024			      999							T	X	  2	F	L6			L15	Daniel Ruiz
		356649	Extractor clamp	8678	40	X6		      1	      165.888	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		221715	Grip	8678	40	X6		      1	        9.072	CLP	      2			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		342301	Breech GERAET assy	8678	40	X6		      1	      183.060	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		358302	Breech	8678	40	X6		      1	       81.000	CLP	      2			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		359769	Runner assy	8678	40	X6		      1	      835.812	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		339315	Drive wheel DS-WSWD 280	8678	40	X6		      1	    1.468.800	CLP	      2			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356661	Roller set 200MM assy	8678	40	X6		      1	    2.695.140	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356668	Roller set 280MM assy	8678	40	ND		      1	    4.542.264	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356674	Wheel	8678	40	X6		      1	      181.980	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356915	Switch assy	8678	40	X6		      1	      112.536	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356651	Split pin	8678	40	X6		      1	        2.700	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356687	Filter cartridge	8678	40	X6		      1	       84.456	CLP	      2			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		356679	Water cock assy	8678	40	X6		      1	      393.120	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		368759	Tilt guide D200mm assy	8678	33	ND		      1	    4.038.120	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999									  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		358330	Runner Ausklinkrolle assy	8678	33	ND		      1	    1.196.856	CLP	      2			PC				X	28.08.2024	26.08.2024	      2		      999									  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		357150	Split pin	8678	40	ND		      1	        2.592	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		358318	Axle	8678	33	ND		      1	       65.772	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999									  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		50843	Hexagon screw M12X30	8678	40	X6		      1	        1.587	CLP	      3			PC				X	28.08.2024	26.08.2024	      1		      999							D	N	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		2035597	Servicing set TE 3000-AVR	8335	40	PD		      1	      210.187	CLP	      1			PC					03.09.2024	26.08.2024	      1		      999							T	X	 30	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		2062819	Conrod mach	8335	40	PD		      1	       83.233	CLP	      1			PC					03.09.2024	26.08.2024	      1		      999							A	X	 30	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		2078527	Supply cord TE 1000-AVR 220V 5m	8335	40	X6		      5	      225.695	CLP	      5			PC				X	13.09.2024	13.09.2024	      1		      999							A	X	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		345549	Spring Cellasto	8335	60	X6		      1	        9.359	CLP	      2			PC					03.09.2024	26.08.2024	      1		      999							D	Z	 30	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		408184	Motor SIW 22T-A set (CE)	8335	40	PD		      7	      831.167	CLP	      8			PC				X	04.09.2024	03.09.2024	      1		      999							A	X	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		329659	Electrical assembly set SI 22	8335	40	PD		      5	      210.200	CLP	      5			PC				X	04.09.2024	29.08.2024	      1		      999							A	X	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		2160943	Drive shaft block set SIW 22T-A	8335	33	PD		      7	    1.113.711	CLP	      7			PC				X	04.09.2024	03.09.2024	      1		      999							D	Y	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		280898	Rotary shaft seal AS30x42x7	8678	40	X6		      1	        4.937	CLP	      2			PC				X	28.08.2024	26.08.2024	      1		      999							C	X	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		2006843	Carbon brush 220-240V Service packed	8678	40	X6		      2	       42.498	CLP	      2			PC				X	30.08.2024	29.08.2024	      1		      999							B	Y	  3	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		2008133	Chuck DD-CH-BI-150/160	8678	40	X6		      1	      188.492	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999							A	Y	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		2006906	Brush cap Left assy	8678	33	X6		      1	       21.766	CLP	      1			PC				X	28.08.2024	26.08.2024	      1		      999									  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		2007038	Brush cap Right assy	8678	33	ND		      1		CLP	      1			PC				X		26.08.2024			      999			      2	4537334817	      1	11.09.2024			  3	F	9S			U26	SP\RDC Harrisburg
		2082318	Toothed gear BX 3-ME_01 kit	8678	33	X6		      1	       13.084	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2082199	Spring BX 3-ME_01 kit	8678	33	X6		      1	       18.900	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2082427	Piston BX 3-ME_01 packed	8678	33	X6		      1	       56.516	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2082426	Coupler BX 3-ME_01 packed	8678	33	X6		      1	       53.729	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2193159	Needle roller cage 8 Nm BX 3_02 kit	8678	33	X6		      1	       20.922	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2082424	Magnet holder BX 3-ME_01 packed	8678	33	X6		      1	        4.059	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999			      7	4537334828	      7	11.09.2024			  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2113653	Sear BX 3-ME_01 kit	8678	33	X6		      1	        9.753	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2082572	Mounting plate BX 3-ME_01 packed	8678	33	X6		      1	       76.747	CLP	      1			PC					29.08.2024	26.08.2024	      1		      999									  3	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2064683	Gasket set TE 1000 - 1500	8770	40	X6		      2	   24.284.340	CLP	      2			PC				X	06.09.2024	03.09.2024	      1		      999		     14	     36	4537349632	     20	03.10.2024	A	X	 22	F	9S	06.09.2024	     1	U26	SP\RDC Harrisburg
		330855	O-ring 36X2.5	8770	40	X6		      2	    1.126.287	CLP	      2			PC				X	11.09.2024	05.09.2024	      1		      999							D	X	 22	F	9S	11.09.2024	     1	U26	SP\RDC Harrisburg
		330864	Sleeve	8770	40	X6		      6	   10.555.369	CLP	      6			PC				X	13.09.2024	18.09.2024	      1		      999			     95	4537366226	     95	07.10.2024	B	X	 22	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2179922	Retaining ring	8770	33	X6		      2	    2.239.328	CLP	      2			PC				X	29.08.2024	18.09.2024	      1		      999			     97	4537366226	     97	07.10.2024	D	Z	 22	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		330856	Guide ring	8770	40	X6		      3	    7.838.387	CLP	      3			PC				X	13.09.2024	05.09.2024	      1		      999			     52	4537366226	     52	07.10.2024	C	X	 22	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		330804	Cap	8770	40	X6		      3	    5.385.094	CLP	      3			PC				X	13.09.2024	05.09.2024	      1		      999							C	X	 22	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2127163	Supply cord 220V 4m AR univ	8770	40	X6		      3	   34.353.179	CLP	      3			PC				X	10.09.2024	06.09.2024	      1		      999			     30	4537366245	     30	07.10.2024	T	X	 22	F	9S	10.09.2024	     1	U26	SP\RDC Harrisburg
		366126	Carbon brush 7x12,5x26 220V-240V AO	8678	40	X6		     14	      373.447	CLP	     28			PC				X	12.09.2024	11.09.2024	      1		      999							A	X	  3	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		366242	Chuck Y	8770	40	X6		      1	       30.471	CLP	      1			PC				X		30.08.2024			        3							B	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366256	Rotary shaft seal 32X42X7	8770	40	X6		      1	        1.456	CLP	      1			PC				X		30.08.2024			        3							D	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366264	Cap	8770	40	X6		      1	          747	CLP	      1			PC				X		30.08.2024			        3			      6	4537366226	      6	07.10.2024	D	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		365463	Rotor 220V-240V packed	8770	40	X6		      1	       25.701	CLP	      1			PC				X		30.08.2024			        3			      3	4537366226	      3	07.10.2024	C	Z	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366126	Carbon brush 7x12,5x26 220V-240V AO	8770	40	X6		      5	    7.490.336	CLP	     10			PC				X	13.09.2024	10.09.2024	      1	        1	      999	        1		    163	4537366226	    163	07.10.2024	B	X	 22	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		366158	Grooved ball bear. 8X22X7-2RS	8770	40	X6		      2	        9.317	CLP	      2			PC				X	13.09.2024	05.09.2024	      1		      999							C	X	 22	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		234227	Compression spring 21,65x5,4	8770	40	X6		      2	        1.755	CLP	      2			PC				X	11.09.2024	05.09.2024	      1		      999							D	X	 22	F	9S	11.09.2024	     1	U26	SP\RDC Harrisburg
		365460	Stator 220V-240V packed	8770	40	X6		      1	       20.613	CLP	      1			PC				X		30.08.2024			        3							D	N	 22	F	9S		     1	U26	SP\RDC Harrisburg
		345505	Cable harness	8770	40	X6		      1	        4.350	CLP	      1			PC				X		30.08.2024			        3							D	N	 22	F	9S		     1	U26	SP\RDC Harrisburg
		393991	Electronics ATC 110V-240V packed	8770	40	X6		      1	       73.199	CLP	      1			PC				X		30.08.2024			        3							B	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		208991	Switch PF Poti assy	8770	40	X6		      1	        3.286	CLP	      1			PC				X		30.08.2024			        3							B	X	 22	F	9S		     1	U26	SP\RDC Harrisburg
		2078530	Supply cord TE 1000-AVR 230V 5m	8770	40	X6		      2	       43.811	CLP	      2			PC				X	11.09.2024	05.09.2024	      1		      999		     23		13523509	     23	15.11.2024	A	X	 22	F	9S	11.09.2024	     1	U26	SP\RDC Harrisburg
		366529	Flange SERVICE assy	8770	40	X6		      1	       10.774	CLP	      1			PC				X		30.08.2024			        3							C	Z	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366187	Cooling fan	8770	40	X6		      1	        1.083	CLP	      1			PC				X		30.08.2024			        3							D	N	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366179	Washer assy	8770	40	X6		      1	       17.626	CLP	      1			PC				X		30.08.2024			        3			      2	4537349632	      2	03.10.2024	C	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366178	Electromagnet	8770	40	X6		      1	       15.245	CLP	      1			PC				X		30.08.2024			        3							B	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366176	Drive ring	8770	40	X6		      1	        3.968	CLP	      1			PC				X		25.09.2024			       21							D	Z	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366494	Rotary shaft seal 14,8x35x4	8770	40	X6		      1	        1.083	CLP	      1			PC				X		30.08.2024			        3							D	Y	 22	F	9S		     1	U26	SP\RDC Harrisburg
		2123739	Grooved ball bear. 12X32X10-Z-RS	8770	33	X6		      1	        3.286	CLP	      1			PC				X		30.08.2024			        3			      2	4537366227	      2	07.10.2024	D	Z	 22	F	9S		     1	U26	SP\RDC Harrisburg
		366238	Coupling	8770	40	X6		      1	        6.273	CLP	      1			PC				X		30.08.2024			        3			      3	4537366226	      3	07.10.2024	C	Z	 22	F	9S		     1	U26	SP\RDC Harrisburg
		2108056	Motor SIW 9-A22 assy	8335	33	X6		      2	      105.194	CLP	      2			PC				X	04.09.2024	27.08.2024	      1		      999							D	Z	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		2108061	Electrical assembly set SIW 9-A22 assy	8335	33	X6		      2	      106.676	CLP	      2			PC				X	04.09.2024	27.08.2024	      1		      999			      3	4537342381	      3	09.10.2024	D	Z	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		2108059	Gearing SIW 9-A22 assy	8335	33	X6		      2	      378.248	CLP	      2			PC				X	04.09.2024	27.08.2024	      1		      999							D	Z	 30	F	9S	04.09.2024	     1	U26	SP\RDC Harrisburg
		328304	Brush holder 220-240V assy	8335	40	X6		      5	      192.745	CLP	      5			PC				X	13.09.2024	13.09.2024	      1		      999							B	Y	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2068555	Ball bearing 15X35X11	8335	40	PD		      2	       19.530	CLP	      2			PC				X		28.08.2024			      999							C	Y	 30	F	9S			U26	SP\RDC Harrisburg
		400453	Gearing SF 22-A 3-speed	3070	40	X6		      1	       74.866	CLP	      1			PC						27.08.2024			      999							C	N	 15	F	9S			U26	SP\RDC Harrisburg
		2306323	Chuck SFH 22-A bulk	3070	33	X6		      1	      190.188	CLP	      1			PC						27.08.2024			      999							D	Z	 15	F	9S			U26	SP\RDC Harrisburg
		2041633	Motor SFH 22-A assy	3070	40	X6		      1	       95.022	CLP	      1			PC						27.08.2024			      999							A	Y	 15	F	9S			U26	SP\RDC Harrisburg
		2235982	Scraper ring 28,4x42,5x5,5	3070	33	X6		      3	        3.455	CLP	      3			PC				X	30.08.2024	04.09.2024	      1		      999							D	Z	 15	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		2305684	Gasket set TE 3000 (03)	3070	40	X6		      3	       45.303	CLP	      3			PC				X	30.08.2024	04.09.2024	      1		      999			     19	4537357159	     19	26.09.2024	A	X	 15	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		2305515	Electronics TE 3000 (03) 120V packed	3070	33	X6		      1	      360.892	CLP	      1			PC				X	30.08.2024	27.08.2024	      1		      999							D	Z	 15	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		2305516	Line filter TE 3000 (03) 120 V packed	3070	33	X6		      1	       56.629	CLP	      1			PC				X	30.08.2024	27.08.2024	      1		      999							D	Z	 15	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		348175	Disc spring set	8770	40	X6		      1	       66.861	CLP	      1			PC				X	30.08.2024	27.08.2024	      1		      999							D	N	 22	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		240613	Carbon brush 5x8x14,8 220V-240V AO	8770	40	X6		      1	       22.489	CLP	      2			PC				X	30.08.2024	27.08.2024	      1		      999							C	X	 22	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		348173	Gear housing ST1800 F.S.	8770	40	X6		      1	       58.533	CLP	      1			PC				X	30.08.2024	27.08.2024	      1		      999							D	Z	 22	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		348174	Spares pack ST1800	8770	40	X6		      1	       44.493	CLP	      1			PC				X	30.08.2024	27.08.2024	      1		      999							C	Y	 22	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		348172	Thrust washer SET	8770	40	X6		      1		CLP	      1			PC				X		27.08.2024			      999							D	N	 22	F	9S			U26	SP\RDC Harrisburg
		346916	Scale ring kpl	8770	40	X6		      1		CLP	      1			PC				X		27.08.2024			      999							D	Y	 22	F	9S			U26	SP\RDC Harrisburg
		346920	Cup washer	8770	40	X6		      1		CLP	      1			PC				X		27.08.2024			      999			      1	4537349634	      1	03.10.2024	D	N	 22	F	9S			U26	SP\RDC Harrisburg
		348170	Toothed gear kit	8770	40	X6		      1		CLP	      1			PC				X		27.08.2024			      999			      1	4537349634	      1	03.10.2024	D	N	 22	F	9S			U26	SP\RDC Harrisburg
		2121386	Filter VC 20/40 dry	8678	40	X6		      2	       74.976	CLP	      2			PC				X	13.09.2024	11.09.2024	      1		      999							T	X	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2082534	Carbon brush 220-240V set	8678	40	X6		     10	       54.585	CLP	     10			PC				X	13.09.2024	11.09.2024	      1		      999							T	X	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		330170	Retaining ring	8678	40	X6		     14	       31.336	CLP	     14			PC				X	13.09.2024	11.09.2024	      1		      999							A	X	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2108123	Chuck finpt	8678	33	X6		      2	       49.324	CLP	      2			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		209378	Sealing ring 18,85x2,93x22,25	8678	40	X6		      9	       27.728	CLP	     10			PC				X	13.09.2024	11.09.2024	      1		      999							A	X	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2150956	Sealing ring 22x17,1x4,6	8678	33	X6		     10	       52.705	CLP	     10			PC				X	13.09.2024	11.09.2024	      1		      999									  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2293846	Ram	8678	33	X6		      2	      223.577	CLP	      2			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		209379	O-ring 13.94X2.62	8678	40	X6		      9	       23.906	CLP	     10			PC				X	13.09.2024	11.09.2024	      1		      999							B	X	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2161044	O-ring 24.99X3.53	8678	33	X6		      8	       11.629	CLP	     16			PC				X	13.09.2024	11.09.2024	      1		      999								Z	  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2341181	Stop	8678	33	X6		      2	       57.467	CLP	      2			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		2140748	Bearing block	8678	33	X6		      1	        1.070	CLP	      1			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		2184374	O-ring 37X2	8678	33	X6		      7	        4.071	CLP	      7			PC				X	13.09.2024	11.09.2024	      1		      999									  3	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2181093	Conrod SV finpt	8678	33	X6		      1	          964	CLP	      1			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		2094540	Toothed gear  Z=37	8678	33	X6		      1	        4.352	CLP	      1			PC					09.09.2024	27.08.2024	      1		      999									  3	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		233656	Sealing ring 18,4X25,4X5,4	8678	40	X6		      6	       64.304	CLP	      6			PC				X	12.09.2024	09.09.2024	      1		      999							A	X	  3	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		366161	O-ring 17.04X3.53	8678	40	X6		      6	       10.216	CLP	      6			PC				X	12.09.2024	09.09.2024	      1		      999							C	X	  3	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		366162	Sealing ring	8678	40	X6		      6	       72.718	CLP	      6			PC				X	12.09.2024	09.09.2024	      1		      999			     28	4537334816	     28	11.09.2024	B	X	  3	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		206210	Grooved ball bear. 8X22X7-2Z	8678	40	X6		      2	       26.564	CLP	      2			PC				X	05.09.2024	04.09.2024	      1		      999							C	X	  3	F	9S	05.09.2024	     1	U26	SP\RDC Harrisburg
		208596	Cap assy	8678	40	X6		      1	       28.114	CLP	      1			PC				X	28.08.2024	27.08.2024	      1		      999							B	X	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
		366228	Conrod	8678	40	X6		      2	       24.858	CLP	      2			PC				X	10.09.2024	05.09.2024	      1		      999							B	X	  3	F	9S	10.09.2024	     1	U26	SP\RDC Harrisburg
		366225	Drive piston SV finpt	8678	40	X6		      1	        7.029	CLP	      1			PC				X	28.08.2024	27.08.2024	      1		      999							C	X	  3	F	9S	28.08.2024	     1	U26	SP\RDC Harrisburg
